paper_id,mix_id,replacement_pct,age_days,strength_mpa,wb_block,graph_derived,age_known,mix_activation,source,sio2,cao,al2o3,fe2o3,mgo,so3,na2o,k2o,loi,amorphous_pct,d10,d50,d90,mean_particle_um,specific_surface,bet_surface,blaine,water_absorption,specific_gravity,bulk_density,wb_ratio,thermal_temp_c,thermal_duration,grind_duration,grind_speed,pozzolanic_reactivity,activation_method,processing_method,mineralogy,material_family,reported_optimum_pct,empirical_optimum_pct,ctrl_strength_mpa,rel_strength,aggregate_replacement_suspect
30,M-30WPP-1200C,30.0,,4.54,,False,False,Thermal Activation,matrix,,,,,,,,,13.683333333333335,,,25.0,,,,,,,,,0.5,900.0,2.0,,,,thermal,crushing,,powder,,,,,False
30,M-30WCP-1200C,30.0,,4.95,,False,False,Thermal Activation,matrix,,,,,,,,,13.683333333333335,,,25.0,,,,,,,,,0.5,900.0,2.0,,,,thermal,crushing,,powder,,,,,False
30,M-30WMP-1200C,30.0,,5.37,,False,False,Thermal Activation,matrix,,,,,,,,,13.683333333333335,,,25.0,,,,,,,,,0.5,900.0,2.0,,,,thermal,crushing,,powder,,,,,False
30,M-30WMP-1000C,30.0,,5.92,,False,False,Thermal Activation,matrix,,,,,,,,,13.683333333333335,,,25.0,,,,,,,,,0.5,900.0,2.0,,,,thermal,crushing,,powder,,,,,False
30,M-30WPP-20C,30.0,,6.44,,False,False,None (Room temperature),matrix,,,,,,,,,13.683333333333335,,,25.0,,,,,,,,,0.5,900.0,2.0,,,,thermal,crushing,,powder,,,,,False
30,M-30WMP-800C,30.0,,6.51,,False,False,Thermal Activation,matrix,,,,,,,,,13.683333333333335,,,25.0,,,,,,,,,0.5,900.0,2.0,,,,thermal,crushing,,powder,,,,,False
30,M-30WMP-20C,30.0,,6.57,,False,False,None (Room temperature),matrix,,,,,,,,,13.683333333333335,,,25.0,,,,,,,,,0.5,900.0,2.0,,,,thermal,crushing,,powder,,,,,False
30,M-30WCP-20C,30.0,,6.68,,False,False,None (Room temperature),matrix,,,,,,,,,13.683333333333335,,,25.0,,,,,,,,,0.5,900.0,2.0,,,,thermal,crushing,,powder,,,,,False
30,M-30WCP-600C,30.0,,6.82,,False,False,Thermal Activation,matrix,,,,,,,,,13.683333333333335,,,25.0,,,,,,,,,0.5,900.0,2.0,,,,thermal,crushing,,powder,,,,,False
30,M-30WMP-600C,30.0,,6.91,,False,False,Thermal Activation,matrix,,,,,,,,,13.683333333333335,,,25.0,,,,,,,,,0.5,900.0,2.0,,,,thermal,crushing,,powder,,,,,False
30,M-30WPP-1000C,30.0,,7.03,,False,False,Thermal Activation,matrix,,,,,,,,,13.683333333333335,,,25.0,,,,,,,,,0.5,900.0,2.0,,,,thermal,crushing,,powder,,,,,False
30,M-30WCP-1000C,30.0,,7.56,,False,False,Thermal Activation,matrix,,,,,,,,,13.683333333333335,,,25.0,,,,,,,,,0.5,900.0,2.0,,,,thermal,crushing,,powder,,,,,False
30,M-30WCP-800C,30.0,,7.73,,False,False,Thermal Activation,matrix,,,,,,,,,13.683333333333335,,,25.0,,,,,,,,,0.5,900.0,2.0,,,,thermal,crushing,,powder,,,,,False
30,,30.0,,20.25,,False,False,,sheet1,,,,,,,,,13.683333333333335,,,25.0,,,,,,,,,0.5,900.0,2.0,,,,thermal,crushing,,powder,,,,,False
30,,30.0,,22.25,,False,False,,sheet1,,,,,,,,,13.683333333333335,,,25.0,,,,,,,,,0.5,900.0,2.0,,,,thermal,crushing,,powder,,,,,False
30,,30.0,,22.63,,False,False,,sheet1,,,,,,,,,13.683333333333335,,,25.0,,,,,,,,,0.5,900.0,2.0,,,,thermal,crushing,,powder,,,,,False
30,,30.0,,23.89,,False,False,,sheet1,,,,,,,,,13.683333333333335,,,25.0,,,,,,,,,0.5,900.0,2.0,,,,thermal,crushing,,powder,,,,,False
30,,30.0,,26.59,,False,False,,sheet1,,,,,,,,,13.683333333333335,,,25.0,,,,,,,,,0.5,900.0,2.0,,,,thermal,crushing,,powder,,,,,False
30,,30.0,,27.1,,False,False,,sheet1,,,,,,,,,13.683333333333335,,,25.0,,,,,,,,,0.5,900.0,2.0,,,,thermal,crushing,,powder,,,,,False
30,,30.0,,27.32,,False,False,,sheet1,,,,,,,,,13.683333333333335,,,25.0,,,,,,,,,0.5,900.0,2.0,,,,thermal,crushing,,powder,,,,,False
30,,30.0,,27.9,,False,False,,sheet1,,,,,,,,,13.683333333333335,,,25.0,,,,,,,,,0.5,900.0,2.0,,,,thermal,crushing,,powder,,,,,False
30,,30.0,,28.76,,False,False,,sheet1,,,,,,,,,13.683333333333335,,,25.0,,,,,,,,,0.5,900.0,2.0,,,,thermal,crushing,,powder,,,,,False
30,,30.0,,28.89,,False,False,,sheet1,,,,,,,,,13.683333333333335,,,25.0,,,,,,,,,0.5,900.0,2.0,,,,thermal,crushing,,powder,,,,,False
30,,30.0,,31.16,,False,False,,sheet1,,,,,,,,,13.683333333333335,,,25.0,,,,,,,,,0.5,900.0,2.0,,,,thermal,crushing,,powder,,,,,False
30,,30.0,,31.55,,False,False,,sheet1,,,,,,,,,13.683333333333335,,,25.0,,,,,,,,,0.5,900.0,2.0,,,,thermal,crushing,,powder,,,,,False
30,,30.0,,31.83,,False,False,,sheet1,,,,,,,,,13.683333333333335,,,25.0,,,,,,,,,0.5,900.0,2.0,,,,thermal,crushing,,powder,,,,,False
30,,30.0,,32.16,,False,False,,sheet1,,,,,,,,,13.683333333333335,,,25.0,,,,,,,,,0.5,900.0,2.0,,,,thermal,crushing,,powder,,,,,False
30,,30.0,,33.4,,False,False,,sheet1,,,,,,,,,13.683333333333335,,,25.0,,,,,,,,,0.5,900.0,2.0,,,,thermal,crushing,,powder,,,,,False
31,,20.0,2.0,20.0,,True,True,,sheet1,,,,,,,,,,,,,,,150.0,,,,,,,,,,,1.0,carbonation,combined,mixed,paste,,40.0,,,False
31,CEM-cRCP_I,40.0,1.0,10.0,,True,True,Wet carbonation / Aqueous mineralization,matrix,,,,,,,,,,,,,,,150.0,,,,,,,,,,,1.0,carbonation,combined,mixed,paste,,40.0,,,False
31,CEM-cRCP_III,40.0,1.0,10.5,,True,True,Wet carbonation / Aqueous mineralization,matrix,,,,,,,,,,,,,,,150.0,,,,,,,,,,,1.0,carbonation,combined,mixed,paste,,40.0,,,False
31,CEM-cRCP_I,40.0,2.0,19.0,,True,True,Wet carbonation / Aqueous mineralization,matrix,,,,,,,,,,,,,,,150.0,,,,,,,,,,,1.0,carbonation,combined,mixed,paste,,40.0,,,False
31,CEM-cRCP_III,40.0,2.0,20.0,,True,True,Wet carbonation / Aqueous mineralization,matrix,,,,,,,,,,,,,,,150.0,,,,,,,,,,,1.0,carbonation,combined,mixed,paste,,40.0,,,False
31,,40.0,7.0,40.0,,True,True,,sheet1,,,,,,,,,,,,,,,150.0,,,,,,,,,,,1.0,carbonation,combined,mixed,paste,,40.0,,,False
31,CEM-cRCP_III,40.0,7.0,42.0,,True,True,Wet carbonation / Aqueous mineralization,matrix,,,,,,,,,,,,,,,150.0,,,,,,,,,,,1.0,carbonation,combined,mixed,paste,,40.0,,,False
31,CEM-cRCP_I,40.0,28.0,48.0,,True,True,Wet carbonation / Aqueous mineralization,matrix,,,,,,,,,,,,,,,150.0,,,,,,,,,,,1.0,carbonation,combined,mixed,paste,,40.0,,,False
31,CEM-cRCP_III,40.0,28.0,51.0,,True,True,Wet carbonation / Aqueous mineralization,matrix,,,,,,,,,,,,,,,150.0,,,,,,,,,,,1.0,carbonation,combined,mixed,paste,,40.0,,,False
31,CEM-cRCP_I,40.0,90.0,50.0,,True,True,Wet carbonation / Aqueous mineralization,matrix,,,,,,,,,,,,,,,150.0,,,,,,,,,,,1.0,carbonation,combined,mixed,paste,,40.0,,,False
31,CEM-cRCP_III,40.0,90.0,55.0,,True,True,Wet carbonation / Aqueous mineralization,matrix,,,,,,,,,,,,,,,150.0,,,,,,,,,,,1.0,carbonation,combined,mixed,paste,,40.0,,,False
32,,0.0,,31.7,,True,False,,sheet1,27.8,29.1,6.7,2.73,4.49,1.11,,,,,,,,42.6,467.0,,,,,856.0,0.45,,,30.0,,2.0,mechanical,combined,mixed,powder,15.0,,,,False
32,J1,10.0,,29.58,,False,False,Mechanical Grinding,matrix,27.8,29.1,6.7,2.73,4.49,1.11,,,,,,,,42.6,467.0,,,,,856.0,0.45,,,30.0,,2.0,mechanical,combined,mixed,powder,15.0,,,,False
32,JF32,15.0,,30.2,,True,False,Mechanical Grinding,matrix,27.8,29.1,6.7,2.73,4.49,1.11,,,,,,,,42.6,467.0,,,,,856.0,0.45,,,30.0,,2.0,mechanical,combined,mixed,powder,15.0,,,,False
32,JF12,15.0,,36.0,,True,False,Mechanical Grinding,matrix,27.8,29.1,6.7,2.73,4.49,1.11,,,,,,,,42.6,467.0,,,,,856.0,0.45,,,30.0,,2.0,mechanical,combined,mixed,powder,15.0,,,,False
32,J2,20.0,,24.0,,True,False,Mechanical Grinding,matrix,27.8,29.1,6.7,2.73,4.49,1.11,,,,,,,,42.6,467.0,,,,,856.0,0.45,,,30.0,,2.0,mechanical,combined,mixed,powder,15.0,,,,False
32,JF22,20.0,,26.8,,True,False,Mechanical Grinding,matrix,27.8,29.1,6.7,2.73,4.49,1.11,,,,,,,,42.6,467.0,,,,,856.0,0.45,,,30.0,,2.0,mechanical,combined,mixed,powder,15.0,,,,False
32,JF31,21.0,,23.5,,True,False,Mechanical Grinding,matrix,27.8,29.1,6.7,2.73,4.49,1.11,,,,,,,,42.6,467.0,,,,,856.0,0.45,,,30.0,,2.0,mechanical,combined,mixed,powder,15.0,,,,False
32,JF11,21.0,,24.2,,True,False,Mechanical Grinding,matrix,27.8,29.1,6.7,2.73,4.49,1.11,,,,,,,,42.6,467.0,,,,,856.0,0.45,,,30.0,,2.0,mechanical,combined,mixed,powder,15.0,,,,False
32,JF21,28.0,,19.5,,True,False,Mechanical Grinding,matrix,27.8,29.1,6.7,2.73,4.49,1.11,,,,,,,,42.6,467.0,,,,,856.0,0.45,,,30.0,,2.0,mechanical,combined,mixed,powder,15.0,,,,False
32,J3,30.0,,22.5,,True,False,Mechanical Grinding,matrix,27.8,29.1,6.7,2.73,4.49,1.11,,,,,,,,42.6,467.0,,,,,856.0,0.45,,,30.0,,2.0,mechanical,combined,mixed,powder,15.0,,,,False
32,J4,40.0,,18.2,,True,False,Mechanical Grinding,matrix,27.8,29.1,6.7,2.73,4.49,1.11,,,,,,,,42.6,467.0,,,,,856.0,0.45,,,30.0,,2.0,mechanical,combined,mixed,powder,15.0,,,,False
32,JF41,60.0,,18.5,,True,False,Mechanical Grinding,matrix,27.8,29.1,6.7,2.73,4.49,1.11,,,,,,,,42.6,467.0,,,,,856.0,0.45,,,30.0,,2.0,mechanical,combined,mixed,powder,15.0,,,,False
32,JF42,60.0,,23.1,,True,False,Mechanical Grinding,matrix,27.8,29.1,6.7,2.73,4.49,1.11,,,,,,,,42.6,467.0,,,,,856.0,0.45,,,30.0,,2.0,mechanical,combined,mixed,powder,15.0,,,,False
35,NAC,0.0,,36.8,,False,False,,matrix,,,,,,,,,,,,,,,,,,,,,0.45,,,,,,,combined,,powder,20.0,,,,False
35,RPC3-10%,10.0,,34.0,,True,False,,matrix,,,,,,,,,,,,,,,,,,,,,0.45,,,,,,,combined,,powder,20.0,,,,False
35,RPC2-10%,10.0,,35.5,,True,False,,matrix,,,,,,,,,,,,,,,,,,,,,0.45,,,,,,,combined,,powder,20.0,,,,False
35,,10.0,,36.0,,True,False,,sheet1,,,,,,,,,,,,,,,,,,,,,0.45,,,,,,,combined,,powder,20.0,,,,False
35,RPC1-10%,10.0,,36.5,,True,False,,matrix,,,,,,,,,,,,,,,,,,,,,0.45,,,,,,,combined,,powder,20.0,,,,False
35,,10.0,,37.0,,True,False,,sheet1,,,,,,,,,,,,,,,,,,,,,0.45,,,,,,,combined,,powder,20.0,,,,False
35,,10.0,,37.6,,True,False,,sheet1,,,,,,,,,,,,,,,,,,,,,0.45,,,,,,,combined,,powder,20.0,,,,False
35,RPC3-20%,20.0,,31.5,,True,False,,matrix,,,,,,,,,,,,,,,,,,,,,0.45,,,,,,,combined,,powder,20.0,,,,False
35,RPC2-20%,20.0,,32.5,,True,False,,matrix,,,,,,,,,,,,,,,,,,,,,0.45,,,,,,,combined,,powder,20.0,,,,False
35,,20.0,,33.0,,True,False,,sheet1,,,,,,,,,,,,,,,,,,,,,0.45,,,,,,,combined,,powder,20.0,,,,False
35,,20.0,,33.5,,True,False,,sheet1,,,,,,,,,,,,,,,,,,,,,0.45,,,,,,,combined,,powder,20.0,,,,False
35,RPC1-20%,20.0,,34.0,,True,False,,matrix,,,,,,,,,,,,,,,,,,,,,0.45,,,,,,,combined,,powder,20.0,,,,False
35,,20.0,,35.3,,True,False,,sheet1,,,,,,,,,,,,,,,,,,,,,0.45,,,,,,,combined,,powder,20.0,,,,False
35,RPC1-30%,30.0,,26.0,,True,False,,matrix,,,,,,,,,,,,,,,,,,,,,0.45,,,,,,,combined,,powder,20.0,,,,False
35,RPC3-30%,30.0,,26.2,,True,False,,matrix,,,,,,,,,,,,,,,,,,,,,0.45,,,,,,,combined,,powder,20.0,,,,False
35,,30.0,,27.2,,True,False,,sheet1,,,,,,,,,,,,,,,,,,,,,0.45,,,,,,,combined,,powder,20.0,,,,False
35,,30.0,,28.5,,True,False,,sheet1,,,,,,,,,,,,,,,,,,,,,0.45,,,,,,,combined,,powder,20.0,,,,False
35,,30.0,,29.3,,True,False,,sheet1,,,,,,,,,,,,,,,,,,,,,0.45,,,,,,,combined,,powder,20.0,,,,False
36,0% RFP (Table 4 / Fig 11),0.0,3.0,21.0,,False,True,,matrix,60.3,17.4,10.4,3.0,3.4,0.7,2.1,,,,,22.7,,22.7,,,,,,,0.5,,,60.0,,1.0,mechanical,combined,mixed,powder,10.0,,33.333333333333336,0.63,False
36,0% RFP (Table 4 / Fig 11),0.0,3.0,35.1,,False,True,,matrix,60.3,17.4,10.4,3.0,3.4,0.7,2.1,,,,,22.7,,22.7,,,,,,,0.5,,,60.0,,1.0,mechanical,combined,mixed,powder,10.0,,33.333333333333336,1.053,False
36,0% RFP (Table 4 / Fig 11),0.0,3.0,43.9,,False,True,,matrix,60.3,17.4,10.4,3.0,3.4,0.7,2.1,,,,,22.7,,22.7,,,,,,,0.5,,,60.0,,1.0,mechanical,combined,mixed,powder,10.0,,33.333333333333336,1.317,False
36,10% RFP (Table 4 / Fig 11),10.0,3.0,24.7,,False,True,Mechanical Activation (Ball milling),matrix,60.3,17.4,10.4,3.0,3.4,0.7,2.1,,,,,22.7,,22.7,,,,,,,0.5,,,60.0,,1.0,mechanical,combined,mixed,powder,10.0,,33.333333333333336,0.7409999999999999,False
36,10% RFP (Table 4 / Fig 11),10.0,3.0,32.8,,False,True,Mechanical Activation (Ball milling),matrix,60.3,17.4,10.4,3.0,3.4,0.7,2.1,,,,,22.7,,22.7,,,,,,,0.5,,,60.0,,1.0,mechanical,combined,mixed,powder,10.0,,33.333333333333336,0.9839999999999999,False
36,10% RFP (Table 4 / Fig 11),10.0,3.0,43.5,,False,True,Mechanical Activation (Ball milling),matrix,60.3,17.4,10.4,3.0,3.4,0.7,2.1,,,,,22.7,,22.7,,,,,,,0.5,,,60.0,,1.0,mechanical,combined,mixed,powder,10.0,,33.333333333333336,1.305,False
36,30% RFP (Table 4 / Fig 11),30.0,3.0,19.1,,False,True,Mechanical Activation (Ball milling),matrix,60.3,17.4,10.4,3.0,3.4,0.7,2.1,,,,,22.7,,22.7,,,,,,,0.5,,,60.0,,1.0,mechanical,combined,mixed,powder,10.0,,33.333333333333336,0.573,False
36,30% RFP (Table 4 / Fig 11),30.0,3.0,24.0,,False,True,Mechanical Activation (Ball milling),matrix,60.3,17.4,10.4,3.0,3.4,0.7,2.1,,,,,22.7,,22.7,,,,,,,0.5,,,60.0,,1.0,mechanical,combined,mixed,powder,10.0,,33.333333333333336,0.72,False
36,30% RFP (Table 4 / Fig 11),30.0,3.0,33.3,,False,True,Mechanical Activation (Ball milling),matrix,60.3,17.4,10.4,3.0,3.4,0.7,2.1,,,,,22.7,,22.7,,,,,,,0.5,,,60.0,,1.0,mechanical,combined,mixed,powder,10.0,,33.333333333333336,0.9989999999999999,False
36,50% RFP (Table 4 / Fig 11),50.0,3.0,11.5,,False,True,Mechanical Activation (Ball milling),matrix,60.3,17.4,10.4,3.0,3.4,0.7,2.1,,,,,22.7,,22.7,,,,,,,0.5,,,60.0,,1.0,mechanical,combined,mixed,powder,10.0,,33.333333333333336,0.345,False
36,50% RFP (Table 4 / Fig 11),50.0,3.0,15.2,,False,True,Mechanical Activation (Ball milling),matrix,60.3,17.4,10.4,3.0,3.4,0.7,2.1,,,,,22.7,,22.7,,,,,,,0.5,,,60.0,,1.0,mechanical,combined,mixed,powder,10.0,,33.333333333333336,0.45599999999999996,False
36,50% RFP (Table 4 / Fig 11),50.0,3.0,20.5,,False,True,Mechanical Activation (Ball milling),matrix,60.3,17.4,10.4,3.0,3.4,0.7,2.1,,,,,22.7,,22.7,,,,,,,0.5,,,60.0,,1.0,mechanical,combined,mixed,powder,10.0,,33.333333333333336,0.615,False
37,7d,0.0,7.0,29.1,,True,True,,sheet1,46.835,22.25,12.66,5.654999999999999,1.665,0.29,,2.14,,,,17.854999999999997,,27.94,,,440.5,,2.59,,,,,20.0,,1.0,mechanical,combined,,powder,15.0,0.0,29.1,1.0,False
37,28d,0.0,28.0,33.6,,True,True,,sheet1,46.835,22.25,12.66,5.654999999999999,1.665,0.29,,2.14,,,,17.854999999999997,,27.94,,,440.5,,2.59,,,,,20.0,,1.0,mechanical,combined,,powder,15.0,0.0,33.6,1.0,False
37,15% (8:2),15.0,7.0,25.7,,True,True,Mechanical activation,matrix,46.835,22.25,12.66,5.654999999999999,1.665,0.29,,2.14,,,,17.854999999999997,,27.94,,,440.5,,2.59,,,,,20.0,,1.0,mechanical,combined,,powder,15.0,0.0,29.1,0.8831615120274914,False
37,15% (6:4),15.0,7.0,27.4,,True,True,Mechanical activation,matrix,46.835,22.25,12.66,5.654999999999999,1.665,0.29,,2.14,,,,17.854999999999997,,27.94,,,440.5,,2.59,,,,,20.0,,1.0,mechanical,combined,,powder,15.0,0.0,29.1,0.9415807560137456,False
37,28d,15.0,28.0,30.5,,True,True,,sheet1,46.835,22.25,12.66,5.654999999999999,1.665,0.29,,2.14,,,,17.854999999999997,,27.94,,,440.5,,2.59,,,,,20.0,,1.0,mechanical,combined,,powder,15.0,0.0,33.6,0.9077380952380952,False
37,28d,15.0,28.0,35.0,,True,True,,sheet1,46.835,22.25,12.66,5.654999999999999,1.665,0.29,,2.14,,,,17.854999999999997,,27.94,,,440.5,,2.59,,,,,20.0,,1.0,mechanical,combined,,powder,15.0,0.0,33.6,1.0416666666666665,False
37,2),15.0,,25.7,,True,False,,sheet1,46.835,22.25,12.66,5.654999999999999,1.665,0.29,,2.14,,,,17.854999999999997,,27.94,,,440.5,,2.59,,,,,20.0,,1.0,mechanical,combined,,powder,15.0,0.0,,,False
37,4),15.0,,27.4,,True,False,,sheet1,46.835,22.25,12.66,5.654999999999999,1.665,0.29,,2.14,,,,17.854999999999997,,27.94,,,440.5,,2.59,,,,,20.0,,1.0,mechanical,combined,,powder,15.0,0.0,,,False
37,30% (8:2),30.0,7.0,20.0,,True,True,Mechanical activation,matrix,46.835,22.25,12.66,5.654999999999999,1.665,0.29,,2.14,,,,17.854999999999997,,27.94,,,440.5,,2.59,,,,,20.0,,1.0,mechanical,combined,,powder,15.0,0.0,29.1,0.6872852233676976,False
37,30% (6:4),30.0,7.0,22.5,,True,True,Mechanical activation,matrix,46.835,22.25,12.66,5.654999999999999,1.665,0.29,,2.14,,,,17.854999999999997,,27.94,,,440.5,,2.59,,,,,20.0,,1.0,mechanical,combined,,powder,15.0,0.0,29.1,0.7731958762886597,False
37,28d,30.0,28.0,27.0,,True,True,,sheet1,46.835,22.25,12.66,5.654999999999999,1.665,0.29,,2.14,,,,17.854999999999997,,27.94,,,440.5,,2.59,,,,,20.0,,1.0,mechanical,combined,,powder,15.0,0.0,33.6,0.8035714285714285,False
37,28d,30.0,28.0,28.2,,True,True,,sheet1,46.835,22.25,12.66,5.654999999999999,1.665,0.29,,2.14,,,,17.854999999999997,,27.94,,,440.5,,2.59,,,,,20.0,,1.0,mechanical,combined,,powder,15.0,0.0,33.6,0.8392857142857142,False
37,2),30.0,,20.0,,True,False,,sheet1,46.835,22.25,12.66,5.654999999999999,1.665,0.29,,2.14,,,,17.854999999999997,,27.94,,,440.5,,2.59,,,,,20.0,,1.0,mechanical,combined,,powder,15.0,0.0,,,False
37,4),30.0,,22.5,,True,False,,sheet1,46.835,22.25,12.66,5.654999999999999,1.665,0.29,,2.14,,,,17.854999999999997,,27.94,,,440.5,,2.59,,,,,20.0,,1.0,mechanical,combined,,powder,15.0,0.0,,,False
37,45% (8:2),45.0,7.0,19.2,,True,True,Mechanical activation,matrix,46.835,22.25,12.66,5.654999999999999,1.665,0.29,,2.14,,,,17.854999999999997,,27.94,,,440.5,,2.59,,,,,20.0,,1.0,mechanical,combined,,powder,15.0,0.0,29.1,0.6597938144329897,False
37,45% (6:4),45.0,7.0,20.3,,True,True,Mechanical activation,matrix,46.835,22.25,12.66,5.654999999999999,1.665,0.29,,2.14,,,,17.854999999999997,,27.94,,,440.5,,2.59,,,,,20.0,,1.0,mechanical,combined,,powder,15.0,0.0,29.1,0.697594501718213,False
37,28d,45.0,28.0,21.2,,True,True,,sheet1,46.835,22.25,12.66,5.654999999999999,1.665,0.29,,2.14,,,,17.854999999999997,,27.94,,,440.5,,2.59,,,,,20.0,,1.0,mechanical,combined,,powder,15.0,0.0,33.6,0.6309523809523809,False
37,28d GRAPH-DERIVED,45.0,28.0,24.2,,True,True,,sheet1,46.835,22.25,12.66,5.654999999999999,1.665,0.29,,2.14,,,,17.854999999999997,,27.94,,,440.5,,2.59,,,,,20.0,,1.0,mechanical,combined,,powder,15.0,0.0,33.6,0.7202380952380952,False
37,2),45.0,,19.2,,True,False,,sheet1,46.835,22.25,12.66,5.654999999999999,1.665,0.29,,2.14,,,,17.854999999999997,,27.94,,,440.5,,2.59,,,,,20.0,,1.0,mechanical,combined,,powder,15.0,0.0,,,False
37,4),45.0,,20.3,,True,False,,sheet1,46.835,22.25,12.66,5.654999999999999,1.665,0.29,,2.14,,,,17.854999999999997,,27.94,,,440.5,,2.59,,,,,20.0,,1.0,mechanical,combined,,powder,15.0,0.0,,,False
38,,0.0,,39.7,,False,False,,sheet1,34.82,24.48,8.52,6.99,3.19,0.21,1.66,0.81,17.89,,,,,,,,,,2.61,,0.6,,,,,,,combined,,powder,57.5,,,,False
38,,15.0,,34.6,,False,False,,sheet1,34.82,24.48,8.52,6.99,3.19,0.21,1.66,0.81,17.89,,,,,,,,,,2.61,,0.6,,,,,,,combined,,powder,57.5,,,,False
38,,30.0,,26.8,,False,False,,sheet1,34.82,24.48,8.52,6.99,3.19,0.21,1.66,0.81,17.89,,,,,,,,,,2.61,,0.6,,,,,,,combined,,powder,57.5,,,,False
38,,40.0,,20.1,,False,False,,sheet1,34.82,24.48,8.52,6.99,3.19,0.21,1.66,0.81,17.89,,,,,,,,,,2.61,,0.6,,,,,,,combined,,powder,57.5,,,,False
38,,60.0,,15.8,,False,False,,sheet1,34.82,24.48,8.52,6.99,3.19,0.21,1.66,0.81,17.89,,,,,,,,,,2.61,,0.6,,,,,,,combined,,powder,57.5,,,,False
38,,75.0,,5.8,,False,False,,sheet1,34.82,24.48,8.52,6.99,3.19,0.21,1.66,0.81,17.89,,,,,,,,,,2.61,,0.6,,,,,,,combined,,powder,57.5,,,,False
38,,100.0,,1.6,,False,False,,sheet1,34.82,24.48,8.52,6.99,3.19,0.21,1.66,0.81,17.89,,,,,,,,,,2.61,,0.6,,,,,,,combined,,powder,57.5,,,,False
39,3d,0.0,3.0,19.97,,False,True,,sheet1,33.4,44.9,8.4,1.0,5.4,,,1.7,,,,5.0,,,,,,,,,0.5,,,,,1.0,chemical,crushing,,fines,12.5,0.0,19.97,1.0,False
39,7d,0.0,7.0,26.64,,False,True,,sheet1,33.4,44.9,8.4,1.0,5.4,,,1.7,,,,5.0,,,,,,,,,0.5,,,,,1.0,chemical,crushing,,fines,12.5,0.0,26.64,1.0,False
39,28d,0.0,28.0,39.17,,False,True,,sheet1,33.4,44.9,8.4,1.0,5.4,,,1.7,,,,5.0,,,,,,,,,0.5,,,,,1.0,chemical,crushing,,fines,12.5,0.0,39.17,1.0,False
39,Control,0.0,,39.17,,False,False,,matrix,33.4,44.9,8.4,1.0,5.4,,,1.7,,,,5.0,,,,,,,,,0.5,,,,,1.0,chemical,crushing,,fines,12.5,0.0,,,False
42,0%,0.0,28.0,1.9,,True,True,,sheet1,57.02,21.32,10.93,3.45,2.54,1.17,,,,,,75.0,,86.4,,,,,,,0.6,,,,,1.0,,other,,powder,30.0,0.0,1.95,0.9743589743589743,False
42,0%,0.0,28.0,2.0,,True,True,,sheet1,57.02,21.32,10.93,3.45,2.54,1.17,,,,,,75.0,,86.4,,,,,,,0.6,,,,,1.0,,other,,powder,30.0,0.0,1.95,1.0256410256410258,False
42,NFC-II,0.0,,1.9,,True,False,,matrix,57.02,21.32,10.93,3.45,2.54,1.17,,,,,,75.0,,86.4,,,,,,,0.6,,,,,1.0,,other,,powder,30.0,0.0,,,False
42,NFC-1,0.0,,2.04,,True,False,,matrix,57.02,21.32,10.93,3.45,2.54,1.17,,,,,,75.0,,86.4,,,,,,,0.6,,,,,1.0,,other,,powder,30.0,0.0,,,False
42,10%,10.0,28.0,1.5,,True,True,,sheet1,57.02,21.32,10.93,3.45,2.54,1.17,,,,,,75.0,,86.4,,,,,,,0.6,,,,,1.0,,other,,powder,30.0,0.0,1.95,0.7692307692307693,False
42,10%,10.0,28.0,1.7,,True,True,,sheet1,57.02,21.32,10.93,3.45,2.54,1.17,,,,,,75.0,,86.4,,,,,,,0.6,,,,,1.0,,other,,powder,30.0,0.0,1.95,0.8717948717948718,False
42,RPFC10-II,10.0,,1.5,,True,False,,matrix,57.02,21.32,10.93,3.45,2.54,1.17,,,,,,75.0,,86.4,,,,,,,0.6,,,,,1.0,,other,,powder,30.0,0.0,,,False
42,RPFC10-1,10.0,,1.67,,True,False,,matrix,57.02,21.32,10.93,3.45,2.54,1.17,,,,,,75.0,,86.4,,,,,,,0.6,,,,,1.0,,other,,powder,30.0,0.0,,,False
42,20%,20.0,28.0,1.3,,True,True,,sheet1,57.02,21.32,10.93,3.45,2.54,1.17,,,,,,75.0,,86.4,,,,,,,0.6,,,,,1.0,,other,,powder,30.0,0.0,1.95,0.6666666666666667,False
42,20%,20.0,28.0,1.5,,True,True,,sheet1,57.02,21.32,10.93,3.45,2.54,1.17,,,,,,75.0,,86.4,,,,,,,0.6,,,,,1.0,,other,,powder,30.0,0.0,1.95,0.7692307692307693,False
42,RPFC20-11,20.0,,1.3,,True,False,,matrix,57.02,21.32,10.93,3.45,2.54,1.17,,,,,,75.0,,86.4,,,,,,,0.6,,,,,1.0,,other,,powder,30.0,0.0,,,False
42,RPFC20-1,20.0,,1.5,,True,False,,matrix,57.02,21.32,10.93,3.45,2.54,1.17,,,,,,75.0,,86.4,,,,,,,0.6,,,,,1.0,,other,,powder,30.0,0.0,,,False
42,30%,30.0,28.0,1.2,,True,True,,sheet1,57.02,21.32,10.93,3.45,2.54,1.17,,,,,,75.0,,86.4,,,,,,,0.6,,,,,1.0,,other,,powder,30.0,0.0,1.95,0.6153846153846154,False
42,30%,30.0,28.0,1.3,,True,True,,sheet1,57.02,21.32,10.93,3.45,2.54,1.17,,,,,,75.0,,86.4,,,,,,,0.6,,,,,1.0,,other,,powder,30.0,0.0,1.95,0.6666666666666667,False
