paper_id,replacement_pct,age_days,strength_mpa,is_range,sio2,cao,al2o3,fe2o3,mgo,so3,na2o,k2o,loi,amorphous_pct,specific_gravity,mean_particle_um,specific_surface,bet_surface,blaine,wb_ratio,burn_temp_c,burn_duration,grind_duration,pozzolanic_reactivity,activation_method,mineralogy,processing_method
42,5.0,7.0,51.92,False,86.73,0.39,0.04,0.61,0.08,1.32,9.76,0.01,0.54,,,,,,,0.4,600.0,5.0,,2.0,thermal,,burn_other
42,5.0,28.0,85.12,False,86.73,0.39,0.04,0.61,0.08,1.32,9.76,0.01,0.54,,,,,,,0.4,600.0,5.0,,2.0,thermal,,burn_other
42,10.0,7.0,53.0,False,86.73,0.39,0.04,0.61,0.08,1.32,9.76,0.01,0.54,,,,,,,0.4,600.0,5.0,,2.0,thermal,,burn_other
42,10.0,28.0,86.9,False,86.73,0.39,0.04,0.61,0.08,1.32,9.76,0.01,0.54,,,,,,,0.4,600.0,5.0,,2.0,thermal,,burn_other
42,15.0,7.0,56.43,False,86.73,0.39,0.04,0.61,0.08,1.32,9.76,0.01,0.54,,,,,,,0.4,600.0,5.0,,2.0,thermal,,burn_other
42,15.0,28.0,92.51,False,86.73,0.39,0.04,0.61,0.08,1.32,9.76,0.01,0.54,,,,,,,0.4,600.0,5.0,,2.0,thermal,,burn_other
42,20.0,7.0,56.67,False,86.73,0.39,0.04,0.61,0.08,1.32,9.76,0.01,0.54,,,,,,,0.4,600.0,5.0,,2.0,thermal,,burn_other
42,20.0,28.0,93.28,False,86.73,0.39,0.04,0.61,0.08,1.32,9.76,0.01,0.54,,,,,,,0.4,600.0,5.0,,2.0,thermal,,burn_other
42,25.0,7.0,54.35,False,86.73,0.39,0.04,0.61,0.08,1.32,9.76,0.01,0.54,,,,,,,0.4,600.0,5.0,,2.0,thermal,,burn_other
42,25.0,28.0,89.1,False,86.73,0.39,0.04,0.61,0.08,1.32,9.76,0.01,0.54,,,,,,,0.4,600.0,5.0,,2.0,thermal,,burn_other
48,0.0,7.0,23.5,False,,,,,,,,,,,,,,,,,,,,,both,,uncontrolled_burn
48,5.0,7.0,24.0,False,,,,,,,,,,,,,,,,,,,,,both,,uncontrolled_burn
48,10.0,7.0,24.5,False,,,,,,,,,,,,,,,,,,,,,both,,uncontrolled_burn
48,15.0,7.0,22.5,False,,,,,,,,,,,,,,,,,,,,,both,,uncontrolled_burn
48,20.0,7.0,21.5,False,,,,,,,,,,,,,,,,,,,,,both,,uncontrolled_burn
48,0.0,14.0,26.8,False,,,,,,,,,,,,,,,,,,,,,both,,uncontrolled_burn
48,5.0,14.0,28.2,False,,,,,,,,,,,,,,,,,,,,,both,,uncontrolled_burn
48,10.0,14.0,29.4,False,,,,,,,,,,,,,,,,,,,,,both,,uncontrolled_burn
48,15.0,14.0,25.6,False,,,,,,,,,,,,,,,,,,,,,both,,uncontrolled_burn
48,20.0,14.0,23.6,False,,,,,,,,,,,,,,,,,,,,,both,,uncontrolled_burn
48,0.0,28.0,31.8,False,,,,,,,,,,,,,,,,,,,,,both,,uncontrolled_burn
48,5.0,28.0,33.9,False,,,,,,,,,,,,,,,,,,,,,both,,uncontrolled_burn
48,10.0,28.0,35.6,False,,,,,,,,,,,,,,,,,,,,,both,,uncontrolled_burn
48,15.0,28.0,30.4,False,,,,,,,,,,,,,,,,,,,,,both,,uncontrolled_burn
48,20.0,28.0,25.9,False,,,,,,,,,,,,,,,,,,,,,both,,uncontrolled_burn
49,0.0,7.0,27.8,False,85.0,,,,,,,,,85.0,2.3,25.0,,,,0.4,650.0,24.0,,,thermal,,controlled_burn
49,5.0,7.0,26.6,False,85.0,,,,,,,,,85.0,2.3,25.0,,,,0.4,650.0,24.0,,,thermal,,controlled_burn
49,7.5,7.0,28.3,False,85.0,,,,,,,,,85.0,2.3,25.0,,,,0.4,650.0,24.0,,,thermal,,controlled_burn
49,10.0,7.0,27.3,False,85.0,,,,,,,,,85.0,2.3,25.0,,,,0.4,650.0,24.0,,,thermal,,controlled_burn
49,12.5,7.0,26.2,False,85.0,,,,,,,,,85.0,2.3,25.0,,,,0.4,650.0,24.0,,,thermal,,controlled_burn
49,15.0,7.0,25.9,False,85.0,,,,,,,,,85.0,2.3,25.0,,,,0.4,650.0,24.0,,,thermal,,controlled_burn
49,0.0,28.0,41.7,False,85.0,,,,,,,,,85.0,2.3,25.0,,,,0.4,650.0,24.0,,,thermal,,controlled_burn
49,5.0,28.0,39.9,False,85.0,,,,,,,,,85.0,2.3,25.0,,,,0.4,650.0,24.0,,,thermal,,controlled_burn
49,7.5,28.0,42.45,False,85.0,,,,,,,,,85.0,2.3,25.0,,,,0.4,650.0,24.0,,,thermal,,controlled_burn
49,10.0,28.0,40.95,False,85.0,,,,,,,,,85.0,2.3,25.0,,,,0.4,650.0,24.0,,,thermal,,controlled_burn
49,12.5,28.0,39.3,False,85.0,,,,,,,,,85.0,2.3,25.0,,,,0.4,650.0,24.0,,,thermal,,controlled_burn
49,15.0,28.0,38.85,False,85.0,,,,,,,,,85.0,2.3,25.0,,,,0.4,650.0,24.0,,,thermal,,controlled_burn
50,0.0,7.0,32.808,False,93.47,0.87,0.92,1.08,3.18,,,,,,,,,,163.575,,500.0,10.0,1.5,2.0,both,amorphous,controlled_burn
50,0.0,28.0,40.228,False,93.47,0.87,0.92,1.08,3.18,,,,,,,,,,163.575,,500.0,10.0,1.5,2.0,both,amorphous,controlled_burn
50,5.0,7.0,31.192,False,93.47,0.87,0.92,1.08,3.18,,,,,,,,,,163.575,,500.0,10.0,1.5,2.0,both,amorphous,controlled_burn
50,5.0,28.0,35.48,False,93.47,0.87,0.92,1.08,3.18,,,,,,,,,,163.575,,500.0,10.0,1.5,2.0,both,amorphous,controlled_burn
50,10.0,7.0,33.972,False,93.47,0.87,0.92,1.08,3.18,,,,,,,,,,163.575,,500.0,10.0,1.5,2.0,both,amorphous,controlled_burn
50,10.0,28.0,52.768,False,93.47,0.87,0.92,1.08,3.18,,,,,,,,,,163.575,,500.0,10.0,1.5,2.0,both,amorphous,controlled_burn
50,15.0,7.0,24.448,False,93.47,0.87,0.92,1.08,3.18,,,,,,,,,,163.575,,500.0,10.0,1.5,2.0,both,amorphous,controlled_burn
50,15.0,28.0,35.576,False,93.47,0.87,0.92,1.08,3.18,,,,,,,,,,163.575,,500.0,10.0,1.5,2.0,both,amorphous,controlled_burn
50,20.0,7.0,20.184,False,93.47,0.87,0.92,1.08,3.18,,,,,,,,,,163.575,,500.0,10.0,1.5,2.0,both,amorphous,controlled_burn
50,20.0,28.0,13.128,False,93.47,0.87,0.92,1.08,3.18,,,,,,,,,,163.575,,500.0,10.0,1.5,2.0,both,amorphous,controlled_burn
53,0.0,3.0,40.5,False,94.38,1.2,0.3,0.07,0.82,1.19,0.1,1.06,,,,5.0,122.9,122.9,,0.5,600.0,2.0,20.0,2.0,both,amorphous,controlled_burn
53,0.0,7.0,50.2,False,94.38,1.2,0.3,0.07,0.82,1.19,0.1,1.06,,,,5.0,122.9,122.9,,0.5,600.0,2.0,20.0,2.0,both,amorphous,controlled_burn
53,0.0,28.0,69.8,False,94.38,1.2,0.3,0.07,0.82,1.19,0.1,1.06,,,,5.0,122.9,122.9,,0.5,600.0,2.0,20.0,2.0,both,amorphous,controlled_burn
53,5.0,3.0,42.1,False,94.38,1.2,0.3,0.07,0.82,1.19,0.1,1.06,,,,5.0,122.9,122.9,,0.5,600.0,2.0,20.0,2.0,both,amorphous,controlled_burn
53,5.0,7.0,51.5,False,94.38,1.2,0.3,0.07,0.82,1.19,0.1,1.06,,,,5.0,122.9,122.9,,0.5,600.0,2.0,20.0,2.0,both,amorphous,controlled_burn
53,5.0,28.0,70.5,False,94.38,1.2,0.3,0.07,0.82,1.19,0.1,1.06,,,,5.0,122.9,122.9,,0.5,600.0,2.0,20.0,2.0,both,amorphous,controlled_burn
53,10.0,3.0,43.8,False,94.38,1.2,0.3,0.07,0.82,1.19,0.1,1.06,,,,5.0,122.9,122.9,,0.5,600.0,2.0,20.0,2.0,both,amorphous,controlled_burn
53,10.0,7.0,53.2,False,94.38,1.2,0.3,0.07,0.82,1.19,0.1,1.06,,,,5.0,122.9,122.9,,0.5,600.0,2.0,20.0,2.0,both,amorphous,controlled_burn
53,10.0,28.0,73.1,False,94.38,1.2,0.3,0.07,0.82,1.19,0.1,1.06,,,,5.0,122.9,122.9,,0.5,600.0,2.0,20.0,2.0,both,amorphous,controlled_burn
53,15.0,3.0,45.2,False,94.38,1.2,0.3,0.07,0.82,1.19,0.1,1.06,,,,5.0,122.9,122.9,,0.5,600.0,2.0,20.0,2.0,both,amorphous,controlled_burn
53,15.0,7.0,55.0,False,94.38,1.2,0.3,0.07,0.82,1.19,0.1,1.06,,,,5.0,122.9,122.9,,0.5,600.0,2.0,20.0,2.0,both,amorphous,controlled_burn
53,15.0,28.0,77.7,False,94.38,1.2,0.3,0.07,0.82,1.19,0.1,1.06,,,,5.0,122.9,122.9,,0.5,600.0,2.0,20.0,2.0,both,amorphous,controlled_burn
54,10.0,3.0,28.7,False,55.29333333333333,0.9200000000000002,0.9200000000000002,0.8911111111111111,0.8755555555555556,1.216,0.316,0.8944444444444445,2.31,99.0,2.1,45.0,9.24,359.3333333333333,,,800.0,1.1666666666666667,,2.0,none,mixed,burn_other
54,10.0,7.0,48.4,False,55.29333333333333,0.9200000000000002,0.9200000000000002,0.8911111111111111,0.8755555555555556,1.216,0.316,0.8944444444444445,2.31,99.0,2.1,45.0,9.24,359.3333333333333,,,800.0,1.1666666666666667,,2.0,none,mixed,burn_other
54,10.0,28.0,56.3,False,55.29333333333333,0.9200000000000002,0.9200000000000002,0.8911111111111111,0.8755555555555556,1.216,0.316,0.8944444444444445,2.31,99.0,2.1,45.0,9.24,359.3333333333333,,,800.0,1.1666666666666667,,2.0,none,mixed,burn_other
54,5.0,28.0,43.1,False,55.29333333333333,0.9200000000000002,0.9200000000000002,0.8911111111111111,0.8755555555555556,1.216,0.316,0.8944444444444445,2.31,99.0,2.1,45.0,9.24,359.3333333333333,,,800.0,1.1666666666666667,,2.0,none,mixed,burn_other
54,10.0,28.0,59.68,False,55.29333333333333,0.9200000000000002,0.9200000000000002,0.8911111111111111,0.8755555555555556,1.216,0.316,0.8944444444444445,2.31,99.0,2.1,45.0,9.24,359.3333333333333,,,800.0,1.1666666666666667,,2.0,none,mixed,burn_other
54,15.0,28.0,54.55,False,55.29333333333333,0.9200000000000002,0.9200000000000002,0.8911111111111111,0.8755555555555556,1.216,0.316,0.8944444444444445,2.31,99.0,2.1,45.0,9.24,359.3333333333333,,,800.0,1.1666666666666667,,2.0,none,mixed,burn_other
57,10.0,28.0,50.0,True,184.85,138.41750000000002,138.12625,138.12375000000003,138.10375000000002,,138.09625,138.75625,,187.525,139.01375,,,74.0,1425.0,0.5,437.875,138.75,23.33333333333333,2.0,mechanical,mixed,uncontrolled_burn
57,20.0,28.0,59.5,True,184.85,138.41750000000002,138.12625,138.12375000000003,138.10375000000002,,138.09625,138.75625,,187.525,139.01375,,,74.0,1425.0,0.5,437.875,138.75,23.33333333333333,2.0,mechanical,mixed,uncontrolled_burn
57,40.0,28.0,64.5,True,184.85,138.41750000000002,138.12625,138.12375000000003,138.10375000000002,,138.09625,138.75625,,187.525,139.01375,,,74.0,1425.0,0.5,437.875,138.75,23.33333333333333,2.0,mechanical,mixed,uncontrolled_burn
57,10.0,28.0,57.5,True,184.85,138.41750000000002,138.12625,138.12375000000003,138.10375000000002,,138.09625,138.75625,,187.525,139.01375,,,74.0,1425.0,0.5,437.875,138.75,23.33333333333333,2.0,mechanical,mixed,uncontrolled_burn
57,20.0,28.0,59.0,True,184.85,138.41750000000002,138.12625,138.12375000000003,138.10375000000002,,138.09625,138.75625,,187.525,139.01375,,,74.0,1425.0,0.5,437.875,138.75,23.33333333333333,2.0,mechanical,mixed,uncontrolled_burn
57,40.0,28.0,48.0,True,184.85,138.41750000000002,138.12625,138.12375000000003,138.10375000000002,,138.09625,138.75625,,187.525,139.01375,,,74.0,1425.0,0.5,437.875,138.75,23.33333333333333,2.0,mechanical,mixed,uncontrolled_burn
57,10.0,28.0,58.0,True,184.85,138.41750000000002,138.12625,138.12375000000003,138.10375000000002,,138.09625,138.75625,,187.525,139.01375,,,74.0,1425.0,0.5,437.875,138.75,23.33333333333333,2.0,mechanical,mixed,uncontrolled_burn
57,20.0,28.0,56.0,True,184.85,138.41750000000002,138.12625,138.12375000000003,138.10375000000002,,138.09625,138.75625,,187.525,139.01375,,,74.0,1425.0,0.5,437.875,138.75,23.33333333333333,2.0,mechanical,mixed,uncontrolled_burn
57,40.0,28.0,52.5,True,184.85,138.41750000000002,138.12625,138.12375000000003,138.10375000000002,,138.09625,138.75625,,187.525,139.01375,,,74.0,1425.0,0.5,437.875,138.75,23.33333333333333,2.0,mechanical,mixed,uncontrolled_burn
57,10.0,28.0,53.0,True,184.85,138.41750000000002,138.12625,138.12375000000003,138.10375000000002,,138.09625,138.75625,,187.525,139.01375,,,74.0,1425.0,0.5,437.875,138.75,23.33333333333333,2.0,mechanical,mixed,uncontrolled_burn
57,20.0,28.0,52.5,True,184.85,138.41750000000002,138.12625,138.12375000000003,138.10375000000002,,138.09625,138.75625,,187.525,139.01375,,,74.0,1425.0,0.5,437.875,138.75,23.33333333333333,2.0,mechanical,mixed,uncontrolled_burn
57,40.0,28.0,50.0,True,184.85,138.41750000000002,138.12625,138.12375000000003,138.10375000000002,,138.09625,138.75625,,187.525,139.01375,,,74.0,1425.0,0.5,437.875,138.75,23.33333333333333,2.0,mechanical,mixed,uncontrolled_burn
57,10.0,56.0,50.0,True,184.85,138.41750000000002,138.12625,138.12375000000003,138.10375000000002,,138.09625,138.75625,,187.525,139.01375,,,74.0,1425.0,0.5,437.875,138.75,23.33333333333333,2.0,mechanical,mixed,uncontrolled_burn
57,20.0,56.0,60.5,True,184.85,138.41750000000002,138.12625,138.12375000000003,138.10375000000002,,138.09625,138.75625,,187.525,139.01375,,,74.0,1425.0,0.5,437.875,138.75,23.33333333333333,2.0,mechanical,mixed,uncontrolled_burn
57,40.0,56.0,63.5,True,184.85,138.41750000000002,138.12625,138.12375000000003,138.10375000000002,,138.09625,138.75625,,187.525,139.01375,,,74.0,1425.0,0.5,437.875,138.75,23.33333333333333,2.0,mechanical,mixed,uncontrolled_burn
57,10.0,56.0,58.0,True,184.85,138.41750000000002,138.12625,138.12375000000003,138.10375000000002,,138.09625,138.75625,,187.525,139.01375,,,74.0,1425.0,0.5,437.875,138.75,23.33333333333333,2.0,mechanical,mixed,uncontrolled_burn
57,20.0,56.0,56.5,True,184.85,138.41750000000002,138.12625,138.12375000000003,138.10375000000002,,138.09625,138.75625,,187.525,139.01375,,,74.0,1425.0,0.5,437.875,138.75,23.33333333333333,2.0,mechanical,mixed,uncontrolled_burn
57,40.0,56.0,60.5,True,184.85,138.41750000000002,138.12625,138.12375000000003,138.10375000000002,,138.09625,138.75625,,187.525,139.01375,,,74.0,1425.0,0.5,437.875,138.75,23.33333333333333,2.0,mechanical,mixed,uncontrolled_burn
57,10.0,56.0,59.5,True,184.85,138.41750000000002,138.12625,138.12375000000003,138.10375000000002,,138.09625,138.75625,,187.525,139.01375,,,74.0,1425.0,0.5,437.875,138.75,23.33333333333333,2.0,mechanical,mixed,uncontrolled_burn
57,40.0,56.0,55.0,True,184.85,138.41750000000002,138.12625,138.12375000000003,138.10375000000002,,138.09625,138.75625,,187.525,139.01375,,,74.0,1425.0,0.5,437.875,138.75,23.33333333333333,2.0,mechanical,mixed,uncontrolled_burn
57,10.0,56.0,54.0,True,184.85,138.41750000000002,138.12625,138.12375000000003,138.10375000000002,,138.09625,138.75625,,187.525,139.01375,,,74.0,1425.0,0.5,437.875,138.75,23.33333333333333,2.0,mechanical,mixed,uncontrolled_burn
57,20.0,56.0,53.5,True,184.85,138.41750000000002,138.12625,138.12375000000003,138.10375000000002,,138.09625,138.75625,,187.525,139.01375,,,74.0,1425.0,0.5,437.875,138.75,23.33333333333333,2.0,mechanical,mixed,uncontrolled_burn
57,40.0,56.0,52.0,True,184.85,138.41750000000002,138.12625,138.12375000000003,138.10375000000002,,138.09625,138.75625,,187.525,139.01375,,,74.0,1425.0,0.5,437.875,138.75,23.33333333333333,2.0,mechanical,mixed,uncontrolled_burn
58,8.0,3.0,55.51,False,89.85,0.79,4.79,0.86,,1.34,,1.38,0.53,50.4,2.44,,264.3636363636364,264.3636363636364,,0.36,475.0,3.0,22.666666666666668,2.0,both,mixed,other
58,12.0,3.0,54.46,False,89.85,0.79,4.79,0.86,,1.34,,1.38,0.53,50.4,2.44,,264.3636363636364,264.3636363636364,,0.36,475.0,3.0,22.666666666666668,2.0,both,mixed,other
58,8.0,3.0,50.47,False,89.85,0.79,4.79,0.86,,1.34,,1.38,0.53,50.4,2.44,,264.3636363636364,264.3636363636364,,0.36,475.0,3.0,22.666666666666668,2.0,both,mixed,other
58,12.0,3.0,52.17,False,89.85,0.79,4.79,0.86,,1.34,,1.38,0.53,50.4,2.44,,264.3636363636364,264.3636363636364,,0.36,475.0,3.0,22.666666666666668,2.0,both,mixed,other
58,10.0,3.0,50.9,False,89.85,0.79,4.79,0.86,,1.34,,1.38,0.53,50.4,2.44,,264.3636363636364,264.3636363636364,,0.36,475.0,3.0,22.666666666666668,2.0,both,mixed,other
58,8.0,7.0,62.05,False,89.85,0.79,4.79,0.86,,1.34,,1.38,0.53,50.4,2.44,,264.3636363636364,264.3636363636364,,0.36,475.0,3.0,22.666666666666668,2.0,both,mixed,other
58,12.0,7.0,63.12,False,89.85,0.79,4.79,0.86,,1.34,,1.38,0.53,50.4,2.44,,264.3636363636364,264.3636363636364,,0.36,475.0,3.0,22.666666666666668,2.0,both,mixed,other
58,8.0,7.0,54.29,False,89.85,0.79,4.79,0.86,,1.34,,1.38,0.53,50.4,2.44,,264.3636363636364,264.3636363636364,,0.36,475.0,3.0,22.666666666666668,2.0,both,mixed,other
58,12.0,7.0,57.32,False,89.85,0.79,4.79,0.86,,1.34,,1.38,0.53,50.4,2.44,,264.3636363636364,264.3636363636364,,0.36,475.0,3.0,22.666666666666668,2.0,both,mixed,other
58,10.0,7.0,54.4,False,89.85,0.79,4.79,0.86,,1.34,,1.38,0.53,50.4,2.44,,264.3636363636364,264.3636363636364,,0.36,475.0,3.0,22.666666666666668,2.0,both,mixed,other
58,8.0,28.0,67.68,False,89.85,0.79,4.79,0.86,,1.34,,1.38,0.53,50.4,2.44,,264.3636363636364,264.3636363636364,,0.36,475.0,3.0,22.666666666666668,2.0,both,mixed,other
58,12.0,28.0,67.7,False,89.85,0.79,4.79,0.86,,1.34,,1.38,0.53,50.4,2.44,,264.3636363636364,264.3636363636364,,0.36,475.0,3.0,22.666666666666668,2.0,both,mixed,other
58,8.0,28.0,62.53,False,89.85,0.79,4.79,0.86,,1.34,,1.38,0.53,50.4,2.44,,264.3636363636364,264.3636363636364,,0.36,475.0,3.0,22.666666666666668,2.0,both,mixed,other
58,12.0,28.0,61.01,False,89.85,0.79,4.79,0.86,,1.34,,1.38,0.53,50.4,2.44,,264.3636363636364,264.3636363636364,,0.36,475.0,3.0,22.666666666666668,2.0,both,mixed,other
58,10.0,28.0,57.98,False,89.85,0.79,4.79,0.86,,1.34,,1.38,0.53,50.4,2.44,,264.3636363636364,264.3636363636364,,0.36,475.0,3.0,22.666666666666668,2.0,both,mixed,other
58,8.0,91.0,72.24,False,89.85,0.79,4.79,0.86,,1.34,,1.38,0.53,50.4,2.44,,264.3636363636364,264.3636363636364,,0.36,475.0,3.0,22.666666666666668,2.0,both,mixed,other
58,12.0,91.0,72.69,False,89.85,0.79,4.79,0.86,,1.34,,1.38,0.53,50.4,2.44,,264.3636363636364,264.3636363636364,,0.36,475.0,3.0,22.666666666666668,2.0,both,mixed,other
58,8.0,91.0,68.59,False,89.85,0.79,4.79,0.86,,1.34,,1.38,0.53,50.4,2.44,,264.3636363636364,264.3636363636364,,0.36,475.0,3.0,22.666666666666668,2.0,both,mixed,other
58,12.0,91.0,73.12,False,89.85,0.79,4.79,0.86,,1.34,,1.38,0.53,50.4,2.44,,264.3636363636364,264.3636363636364,,0.36,475.0,3.0,22.666666666666668,2.0,both,mixed,other
58,10.0,91.0,68.79,False,89.85,0.79,4.79,0.86,,1.34,,1.38,0.53,50.4,2.44,,264.3636363636364,264.3636363636364,,0.36,475.0,3.0,22.666666666666668,2.0,both,mixed,other
59,25.0,3.0,25.0,False,2.0,,,,,,,,,2.0,,,,,,0.2,,,5.0,2.0,mechanical,crystalline,burn_other
59,25.0,28.0,25.0,False,2.0,,,,,,,,,2.0,,,,,,0.2,,,5.0,2.0,mechanical,crystalline,burn_other
59,50.0,28.0,50.0,False,2.0,,,,,,,,,2.0,,,,,,0.2,,,5.0,2.0,mechanical,crystalline,burn_other
59,100.0,28.0,100.0,False,2.0,,,,,,,,,2.0,,,,,,0.2,,,5.0,2.0,mechanical,crystalline,burn_other
61,0.0,28.0,42.2,False,86.94,1.25,0.2,0.1,0.4,,0.45,2.225,,,2.3,,,,,0.39,,,,2.0,,,controlled_burn
61,5.0,28.0,38.45,False,86.94,1.25,0.2,0.1,0.4,,0.45,2.225,,,2.3,,,,,0.39,,,,2.0,,,controlled_burn
61,7.5,28.0,43.45,False,86.94,1.25,0.2,0.1,0.4,,0.45,2.225,,,2.3,,,,,0.39,,,,2.0,,,controlled_burn
61,10.0,28.0,40.9,False,86.94,1.25,0.2,0.1,0.4,,0.45,2.225,,,2.3,,,,,0.39,,,,2.0,,,controlled_burn
61,12.5,28.0,39.6,False,86.94,1.25,0.2,0.1,0.4,,0.45,2.225,,,2.3,,,,,0.39,,,,2.0,,,controlled_burn
61,15.0,28.0,38.6,False,86.94,1.25,0.2,0.1,0.4,,0.45,2.225,,,2.3,,,,,0.39,,,,2.0,,,controlled_burn
61,0.0,7.0,28.2,False,86.94,1.25,0.2,0.1,0.4,,0.45,2.225,,,2.3,,,,,0.39,,,,2.0,,,controlled_burn
61,5.0,7.0,27.5,False,86.94,1.25,0.2,0.1,0.4,,0.45,2.225,,,2.3,,,,,0.39,,,,2.0,,,controlled_burn
61,7.5,7.0,28.5,False,86.94,1.25,0.2,0.1,0.4,,0.45,2.225,,,2.3,,,,,0.39,,,,2.0,,,controlled_burn
61,10.0,7.0,27.9,False,86.94,1.25,0.2,0.1,0.4,,0.45,2.225,,,2.3,,,,,0.39,,,,2.0,,,controlled_burn
61,12.5,7.0,26.0,False,86.94,1.25,0.2,0.1,0.4,,0.45,2.225,,,2.3,,,,,0.39,,,,2.0,,,controlled_burn
61,15.0,7.0,25.6,False,86.94,1.25,0.2,0.1,0.4,,0.45,2.225,,,2.3,,,,,0.39,,,,2.0,,,controlled_burn
63,15.0,3.0,15.0,False,87.51,0.71,0.61,0.63,0.52,,0.05,1.87,,,2.0,,,,,,,,5.0,,mechanical,crystalline,other
63,25.0,3.0,25.0,False,87.51,0.71,0.61,0.63,0.52,,0.05,1.87,,,2.0,,,,,,,,5.0,,mechanical,crystalline,other
63,40.0,3.0,40.0,False,87.51,0.71,0.61,0.63,0.52,,0.05,1.87,,,2.0,,,,,,,,5.0,,mechanical,crystalline,other
63,15.0,28.0,15.0,False,87.51,0.71,0.61,0.63,0.52,,0.05,1.87,,,2.0,,,,,,,,5.0,,mechanical,crystalline,other
63,25.0,28.0,25.0,False,87.51,0.71,0.61,0.63,0.52,,0.05,1.87,,,2.0,,,,,,,,5.0,,mechanical,crystalline,other
63,40.0,28.0,40.0,False,87.51,0.71,0.61,0.63,0.52,,0.05,1.87,,,2.0,,,,,,,,5.0,,mechanical,crystalline,other
64,0.0,7.0,13.7,False,81.47,1.22,1.61,1.34,1.46,,0.08,0.32,4.92,81.47,2.06,,,,,0.5,650.0,,,,thermal,,controlled_burn
64,0.0,14.0,16.4,False,81.47,1.22,1.61,1.34,1.46,,0.08,0.32,4.92,81.47,2.06,,,,,0.5,650.0,,,,thermal,,controlled_burn
64,0.0,21.0,22.7,False,81.47,1.22,1.61,1.34,1.46,,0.08,0.32,4.92,81.47,2.06,,,,,0.5,650.0,,,,thermal,,controlled_burn
64,0.0,28.0,26.9,False,81.47,1.22,1.61,1.34,1.46,,0.08,0.32,4.92,81.47,2.06,,,,,0.5,650.0,,,,thermal,,controlled_burn
64,5.0,7.0,13.5,False,81.47,1.22,1.61,1.34,1.46,,0.08,0.32,4.92,81.47,2.06,,,,,0.5,650.0,,,,thermal,,controlled_burn
64,5.0,14.0,16.2,False,81.47,1.22,1.61,1.34,1.46,,0.08,0.32,4.92,81.47,2.06,,,,,0.5,650.0,,,,thermal,,controlled_burn
64,5.0,21.0,22.4,False,81.47,1.22,1.61,1.34,1.46,,0.08,0.32,4.92,81.47,2.06,,,,,0.5,650.0,,,,thermal,,controlled_burn
64,5.0,28.0,26.6,False,81.47,1.22,1.61,1.34,1.46,,0.08,0.32,4.92,81.47,2.06,,,,,0.5,650.0,,,,thermal,,controlled_burn
64,10.0,7.0,13.6,False,81.47,1.22,1.61,1.34,1.46,,0.08,0.32,4.92,81.47,2.06,,,,,0.5,650.0,,,,thermal,,controlled_burn
64,10.0,14.0,16.4,False,81.47,1.22,1.61,1.34,1.46,,0.08,0.32,4.92,81.47,2.06,,,,,0.5,650.0,,,,thermal,,controlled_burn
64,10.0,21.0,22.7,False,81.47,1.22,1.61,1.34,1.46,,0.08,0.32,4.92,81.47,2.06,,,,,0.5,650.0,,,,thermal,,controlled_burn
64,10.0,28.0,26.8,False,81.47,1.22,1.61,1.34,1.46,,0.08,0.32,4.92,81.47,2.06,,,,,0.5,650.0,,,,thermal,,controlled_burn
64,15.0,7.0,12.8,False,81.47,1.22,1.61,1.34,1.46,,0.08,0.32,4.92,81.47,2.06,,,,,0.5,650.0,,,,thermal,,controlled_burn
64,15.0,14.0,15.6,False,81.47,1.22,1.61,1.34,1.46,,0.08,0.32,4.92,81.47,2.06,,,,,0.5,650.0,,,,thermal,,controlled_burn
64,15.0,21.0,21.2,False,81.47,1.22,1.61,1.34,1.46,,0.08,0.32,4.92,81.47,2.06,,,,,0.5,650.0,,,,thermal,,controlled_burn
64,15.0,28.0,24.8,False,81.47,1.22,1.61,1.34,1.46,,0.08,0.32,4.92,81.47,2.06,,,,,0.5,650.0,,,,thermal,,controlled_burn
64,20.0,7.0,11.8,False,81.47,1.22,1.61,1.34,1.46,,0.08,0.32,4.92,81.47,2.06,,,,,0.5,650.0,,,,thermal,,controlled_burn
64,20.0,14.0,14.1,False,81.47,1.22,1.61,1.34,1.46,,0.08,0.32,4.92,81.47,2.06,,,,,0.5,650.0,,,,thermal,,controlled_burn
64,20.0,21.0,18.1,False,81.47,1.22,1.61,1.34,1.46,,0.08,0.32,4.92,81.47,2.06,,,,,0.5,650.0,,,,thermal,,controlled_burn
64,20.0,28.0,23.1,False,81.47,1.22,1.61,1.34,1.46,,0.08,0.32,4.92,81.47,2.06,,,,,0.5,650.0,,,,thermal,,controlled_burn
64,25.0,7.0,10.4,False,81.47,1.22,1.61,1.34,1.46,,0.08,0.32,4.92,81.47,2.06,,,,,0.5,650.0,,,,thermal,,controlled_burn
64,25.0,14.0,13.1,False,81.47,1.22,1.61,1.34,1.46,,0.08,0.32,4.92,81.47,2.06,,,,,0.5,650.0,,,,thermal,,controlled_burn
64,25.0,21.0,16.4,False,81.47,1.22,1.61,1.34,1.46,,0.08,0.32,4.92,81.47,2.06,,,,,0.5,650.0,,,,thermal,,controlled_burn
64,25.0,28.0,21.2,False,81.47,1.22,1.61,1.34,1.46,,0.08,0.32,4.92,81.47,2.06,,,,,0.5,650.0,,,,thermal,,controlled_burn
