paper_id,mix_id,replacement_pct,age_days,strength_mpa,wb_block,graph_derived,age_known,mix_activation,source,sio2,cao,al2o3,fe2o3,mgo,so3,na2o,k2o,loi,amorphous_pct,d10,d50,d90,mean_particle_um,specific_surface,bet_surface,blaine,water_absorption,specific_gravity,bulk_density,wb_ratio,thermal_temp_c,thermal_duration,grind_duration,grind_speed,pozzolanic_reactivity,activation_method,processing_method,mineralogy,material_family,reported_optimum_pct,empirical_optimum_pct
82,Concrete Reference (REF),0.0,2.0,45.8,,False,True,,matrix,18.834999999999997,23.66,3.0100000000000002,1.66,1.1099999999999999,,0.7450000000000001,0.8533333333333334,,35.0,1.6,24.0,159.0,,,,,7.7,2.4533333333333336,2453.3333333333335,0.4475,,,5.0,,,mechanical,combined,mixed,fines,10.0,0.0
82,Concrete Reference (REF),0.0,2.0,57.0,,False,True,,matrix,18.834999999999997,23.66,3.0100000000000002,1.66,1.1099999999999999,,0.7450000000000001,0.8533333333333334,,35.0,1.6,24.0,159.0,,,,,7.7,2.4533333333333336,2453.3333333333335,0.4475,,,5.0,,,mechanical,combined,mixed,fines,10.0,0.0
82,Concrete Reference (REF),0.0,2.0,61.5,,False,True,,matrix,18.834999999999997,23.66,3.0100000000000002,1.66,1.1099999999999999,,0.7450000000000001,0.8533333333333334,,35.0,1.6,24.0,159.0,,,,,7.7,2.4533333333333336,2453.3333333333335,0.4475,,,5.0,,,mechanical,combined,mixed,fines,10.0,0.0
82,Concrete Reference (REF),0.0,2.0,62.3,,False,True,,matrix,18.834999999999997,23.66,3.0100000000000002,1.66,1.1099999999999999,,0.7450000000000001,0.8533333333333334,,35.0,1.6,24.0,159.0,,,,,7.7,2.4533333333333336,2453.3333333333335,0.4475,,,5.0,,,mechanical,combined,mixed,fines,10.0,0.0
82,7d,0.0,7.0,42.8,,True,True,,sheet1,18.834999999999997,23.66,3.0100000000000002,1.66,1.1099999999999999,,0.7450000000000001,0.8533333333333334,,35.0,1.6,24.0,159.0,,,,,7.7,2.4533333333333336,2453.3333333333335,0.4475,,,5.0,,,mechanical,combined,mixed,fines,10.0,0.0
82,7d,0.0,7.0,45.8,,True,True,,sheet1,18.834999999999997,23.66,3.0100000000000002,1.66,1.1099999999999999,,0.7450000000000001,0.8533333333333334,,35.0,1.6,24.0,159.0,,,,,7.7,2.4533333333333336,2453.3333333333335,0.4475,,,5.0,,,mechanical,combined,mixed,fines,10.0,0.0
82,Mortar Reference CEM I,0.0,7.0,54.5,,True,True,,matrix,18.834999999999997,23.66,3.0100000000000002,1.66,1.1099999999999999,,0.7450000000000001,0.8533333333333334,,35.0,1.6,24.0,159.0,,,,,7.7,2.4533333333333336,2453.3333333333335,0.4475,,,5.0,,,mechanical,combined,mixed,fines,10.0,0.0
82,Mortar Reference CEM I,0.0,7.0,56.8,,True,True,,matrix,18.834999999999997,23.66,3.0100000000000002,1.66,1.1099999999999999,,0.7450000000000001,0.8533333333333334,,35.0,1.6,24.0,159.0,,,,,7.7,2.4533333333333336,2453.3333333333335,0.4475,,,5.0,,,mechanical,combined,mixed,fines,10.0,0.0
82,28d,0.0,28.0,54.5,,True,True,,sheet1,18.834999999999997,23.66,3.0100000000000002,1.66,1.1099999999999999,,0.7450000000000001,0.8533333333333334,,35.0,1.6,24.0,159.0,,,,,7.7,2.4533333333333336,2453.3333333333335,0.4475,,,5.0,,,mechanical,combined,mixed,fines,10.0,0.0
82,28d,0.0,28.0,57.0,,True,True,,sheet1,18.834999999999997,23.66,3.0100000000000002,1.66,1.1099999999999999,,0.7450000000000001,0.8533333333333334,,35.0,1.6,24.0,159.0,,,,,7.7,2.4533333333333336,2453.3333333333335,0.4475,,,5.0,,,mechanical,combined,mixed,fines,10.0,0.0
82,56d,0.0,56.0,61.5,,True,True,,sheet1,18.834999999999997,23.66,3.0100000000000002,1.66,1.1099999999999999,,0.7450000000000001,0.8533333333333334,,35.0,1.6,24.0,159.0,,,,,7.7,2.4533333333333336,2453.3333333333335,0.4475,,,5.0,,,mechanical,combined,mixed,fines,10.0,0.0
82,Concrete REF,0.0,90.0,31.9,,True,True,,sheet1,18.834999999999997,23.66,3.0100000000000002,1.66,1.1099999999999999,,0.7450000000000001,0.8533333333333334,,35.0,1.6,24.0,159.0,,,,,7.7,2.4533333333333336,2453.3333333333335,0.4475,,,5.0,,,mechanical,combined,mixed,fines,10.0,0.0
82,90d,0.0,90.0,56.8,,True,True,,sheet1,18.834999999999997,23.66,3.0100000000000002,1.66,1.1099999999999999,,0.7450000000000001,0.8533333333333334,,35.0,1.6,24.0,159.0,,,,,7.7,2.4533333333333336,2453.3333333333335,0.4475,,,5.0,,,mechanical,combined,mixed,fines,10.0,0.0
82,90d,0.0,90.0,62.3,,True,True,,sheet1,18.834999999999997,23.66,3.0100000000000002,1.66,1.1099999999999999,,0.7450000000000001,0.8533333333333334,,35.0,1.6,24.0,159.0,,,,,7.7,2.4533333333333336,2453.3333333333335,0.4475,,,5.0,,,mechanical,combined,mixed,fines,10.0,0.0
82,Concrete RC10,10.0,2.0,31.2,,False,True,Mechanical (Ball milling),matrix,18.834999999999997,23.66,3.0100000000000002,1.66,1.1099999999999999,,0.7450000000000001,0.8533333333333334,,35.0,1.6,24.0,159.0,,,,,7.7,2.4533333333333336,2453.3333333333335,0.4475,,,5.0,,,mechanical,combined,mixed,fines,10.0,0.0
82,Concrete RC10,10.0,2.0,44.1,,False,True,Mechanical (Ball milling),matrix,18.834999999999997,23.66,3.0100000000000002,1.66,1.1099999999999999,,0.7450000000000001,0.8533333333333334,,35.0,1.6,24.0,159.0,,,,,7.7,2.4533333333333336,2453.3333333333335,0.4475,,,5.0,,,mechanical,combined,mixed,fines,10.0,0.0
82,Concrete RC10,10.0,2.0,55.4,,False,True,Mechanical (Ball milling),matrix,18.834999999999997,23.66,3.0100000000000002,1.66,1.1099999999999999,,0.7450000000000001,0.8533333333333334,,35.0,1.6,24.0,159.0,,,,,7.7,2.4533333333333336,2453.3333333333335,0.4475,,,5.0,,,mechanical,combined,mixed,fines,10.0,0.0
82,Concrete RC10,10.0,2.0,58.9,,False,True,Mechanical (Ball milling),matrix,18.834999999999997,23.66,3.0100000000000002,1.66,1.1099999999999999,,0.7450000000000001,0.8533333333333334,,35.0,1.6,24.0,159.0,,,,,7.7,2.4533333333333336,2453.3333333333335,0.4475,,,5.0,,,mechanical,combined,mixed,fines,10.0,0.0
82,Concrete RC10,10.0,2.0,59.8,,False,True,Mechanical (Ball milling),matrix,18.834999999999997,23.66,3.0100000000000002,1.66,1.1099999999999999,,0.7450000000000001,0.8533333333333334,,35.0,1.6,24.0,159.0,,,,,7.7,2.4533333333333336,2453.3333333333335,0.4475,,,5.0,,,mechanical,combined,mixed,fines,10.0,0.0
82,Mortar C90F10,10.0,7.0,43.5,,True,True,Mechanical (Ball milling),matrix,18.834999999999997,23.66,3.0100000000000002,1.66,1.1099999999999999,,0.7450000000000001,0.8533333333333334,,35.0,1.6,24.0,159.0,,,,,7.7,2.4533333333333336,2453.3333333333335,0.4475,,,5.0,,,mechanical,combined,mixed,fines,10.0,0.0
82,7d,10.0,7.0,44.1,,True,True,,sheet1,18.834999999999997,23.66,3.0100000000000002,1.66,1.1099999999999999,,0.7450000000000001,0.8533333333333334,,35.0,1.6,24.0,159.0,,,,,7.7,2.4533333333333336,2453.3333333333335,0.4475,,,5.0,,,mechanical,combined,mixed,fines,10.0,0.0
82,Mortar C90F10,10.0,7.0,50.3,,True,True,Mechanical (Ball milling),matrix,18.834999999999997,23.66,3.0100000000000002,1.66,1.1099999999999999,,0.7450000000000001,0.8533333333333334,,35.0,1.6,24.0,159.0,,,,,7.7,2.4533333333333336,2453.3333333333335,0.4475,,,5.0,,,mechanical,combined,mixed,fines,10.0,0.0
82,Mortar C90F10,10.0,7.0,55.2,,True,True,Mechanical (Ball milling),matrix,18.834999999999997,23.66,3.0100000000000002,1.66,1.1099999999999999,,0.7450000000000001,0.8533333333333334,,35.0,1.6,24.0,159.0,,,,,7.7,2.4533333333333336,2453.3333333333335,0.4475,,,5.0,,,mechanical,combined,mixed,fines,10.0,0.0
82,28d,10.0,28.0,50.3,,True,True,,sheet1,18.834999999999997,23.66,3.0100000000000002,1.66,1.1099999999999999,,0.7450000000000001,0.8533333333333334,,35.0,1.6,24.0,159.0,,,,,7.7,2.4533333333333336,2453.3333333333335,0.4475,,,5.0,,,mechanical,combined,mixed,fines,10.0,0.0
82,28d,10.0,28.0,55.4,,True,True,,sheet1,18.834999999999997,23.66,3.0100000000000002,1.66,1.1099999999999999,,0.7450000000000001,0.8533333333333334,,35.0,1.6,24.0,159.0,,,,,7.7,2.4533333333333336,2453.3333333333335,0.4475,,,5.0,,,mechanical,combined,mixed,fines,10.0,0.0
82,56d,10.0,56.0,58.9,,True,True,,sheet1,18.834999999999997,23.66,3.0100000000000002,1.66,1.1099999999999999,,0.7450000000000001,0.8533333333333334,,35.0,1.6,24.0,159.0,,,,,7.7,2.4533333333333336,2453.3333333333335,0.4475,,,5.0,,,mechanical,combined,mixed,fines,10.0,0.0
82,Concrete RC10,10.0,90.0,31.2,,True,True,,sheet1,18.834999999999997,23.66,3.0100000000000002,1.66,1.1099999999999999,,0.7450000000000001,0.8533333333333334,,35.0,1.6,24.0,159.0,,,,,7.7,2.4533333333333336,2453.3333333333335,0.4475,,,5.0,,,mechanical,combined,mixed,fines,10.0,0.0
82,Mortar (10%),10.0,90.0,43.5,,True,True,,sheet1,18.834999999999997,23.66,3.0100000000000002,1.66,1.1099999999999999,,0.7450000000000001,0.8533333333333334,,35.0,1.6,24.0,159.0,,,,,7.7,2.4533333333333336,2453.3333333333335,0.4475,,,5.0,,,mechanical,combined,mixed,fines,10.0,0.0
82,90d,10.0,90.0,55.2,,True,True,,sheet1,18.834999999999997,23.66,3.0100000000000002,1.66,1.1099999999999999,,0.7450000000000001,0.8533333333333334,,35.0,1.6,24.0,159.0,,,,,7.7,2.4533333333333336,2453.3333333333335,0.4475,,,5.0,,,mechanical,combined,mixed,fines,10.0,0.0
82,90d,10.0,90.0,59.8,,True,True,,sheet1,18.834999999999997,23.66,3.0100000000000002,1.66,1.1099999999999999,,0.7450000000000001,0.8533333333333334,,35.0,1.6,24.0,159.0,,,,,7.7,2.4533333333333336,2453.3333333333335,0.4475,,,5.0,,,mechanical,combined,mixed,fines,10.0,0.0
82,Mortar C75F25,25.0,7.0,36.0,,True,True,Mechanical (Ball milling),matrix,18.834999999999997,23.66,3.0100000000000002,1.66,1.1099999999999999,,0.7450000000000001,0.8533333333333334,,35.0,1.6,24.0,159.0,,,,,7.7,2.4533333333333336,2453.3333333333335,0.4475,,,5.0,,,mechanical,combined,mixed,fines,10.0,0.0
82,Mortar C75F25,25.0,7.0,44.5,,True,True,Mechanical (Ball milling),matrix,18.834999999999997,23.66,3.0100000000000002,1.66,1.1099999999999999,,0.7450000000000001,0.8533333333333334,,35.0,1.6,24.0,159.0,,,,,7.7,2.4533333333333336,2453.3333333333335,0.4475,,,5.0,,,mechanical,combined,mixed,fines,10.0,0.0
82,Mortar C75F25,25.0,7.0,50.2,,True,True,Mechanical (Ball milling),matrix,18.834999999999997,23.66,3.0100000000000002,1.66,1.1099999999999999,,0.7450000000000001,0.8533333333333334,,35.0,1.6,24.0,159.0,,,,,7.7,2.4533333333333336,2453.3333333333335,0.4475,,,5.0,,,mechanical,combined,mixed,fines,10.0,0.0
82,28d,25.0,28.0,44.5,,True,True,,sheet1,18.834999999999997,23.66,3.0100000000000002,1.66,1.1099999999999999,,0.7450000000000001,0.8533333333333334,,35.0,1.6,24.0,159.0,,,,,7.7,2.4533333333333336,2453.3333333333335,0.4475,,,5.0,,,mechanical,combined,mixed,fines,10.0,0.0
82,Mortar (25%),25.0,90.0,36.0,,True,True,,sheet1,18.834999999999997,23.66,3.0100000000000002,1.66,1.1099999999999999,,0.7450000000000001,0.8533333333333334,,35.0,1.6,24.0,159.0,,,,,7.7,2.4533333333333336,2453.3333333333335,0.4475,,,5.0,,,mechanical,combined,mixed,fines,10.0,0.0
82,90d,25.0,90.0,50.2,,True,True,,sheet1,18.834999999999997,23.66,3.0100000000000002,1.66,1.1099999999999999,,0.7450000000000001,0.8533333333333334,,35.0,1.6,24.0,159.0,,,,,7.7,2.4533333333333336,2453.3333333333335,0.4475,,,5.0,,,mechanical,combined,mixed,fines,10.0,0.0
83,,0.0,,3.79,,False,False,,sheet1,32.7,17.72,9.81,7.65,4.37,3.27,1.8,1.52,18.1,,,,,,,,,,2.7024999999999997,,0.5,,,,,2.0,other,combined,mixed,powder,30.0,
83,,0.0,,35.98,,False,False,,sheet1,32.7,17.72,9.81,7.65,4.37,3.27,1.8,1.52,18.1,,,,,,,,,,2.7024999999999997,,0.5,,,,,2.0,other,combined,mixed,powder,30.0,
83,,0.0,,44.55,,False,False,,sheet1,32.7,17.72,9.81,7.65,4.37,3.27,1.8,1.52,18.1,,,,,,,,,,2.7024999999999997,,0.5,,,,,2.0,other,combined,mixed,powder,30.0,
83,,0.0,,45.01,,False,False,,sheet1,32.7,17.72,9.81,7.65,4.37,3.27,1.8,1.52,18.1,,,,,,,,,,2.7024999999999997,,0.5,,,,,2.0,other,combined,mixed,powder,30.0,
83,,0.0,,46.16,,False,False,,sheet1,32.7,17.72,9.81,7.65,4.37,3.27,1.8,1.52,18.1,,,,,,,,,,2.7024999999999997,,0.5,,,,,2.0,other,combined,mixed,powder,30.0,
83,,0.0,,49.48,,False,False,,sheet1,32.7,17.72,9.81,7.65,4.37,3.27,1.8,1.52,18.1,,,,,,,,,,2.7024999999999997,,0.5,,,,,2.0,other,combined,mixed,powder,30.0,
83,Ref-10,10.0,,46.16,,False,False,,matrix,32.7,17.72,9.81,7.65,4.37,3.27,1.8,1.52,18.1,,,,,,,,,,2.7024999999999997,,0.5,,,,,2.0,other,combined,mixed,powder,30.0,
83,,10.0,,51.13,,False,False,,sheet1,32.7,17.72,9.81,7.65,4.37,3.27,1.8,1.52,18.1,,,,,,,,,,2.7024999999999997,,0.5,,,,,2.0,other,combined,mixed,powder,30.0,
83,Ref-20,20.0,,49.48,,False,False,,matrix,32.7,17.72,9.81,7.65,4.37,3.27,1.8,1.52,18.1,,,,,,,,,,2.7024999999999997,,0.5,,,,,2.0,other,combined,mixed,powder,30.0,
83,,20.0,,54.6,,False,False,,sheet1,32.7,17.72,9.81,7.65,4.37,3.27,1.8,1.52,18.1,,,,,,,,,,2.7024999999999997,,0.5,,,,,2.0,other,combined,mixed,powder,30.0,
83,Ref-30,30.0,,5.43,,False,False,,matrix,32.7,17.72,9.81,7.65,4.37,3.27,1.8,1.52,18.1,,,,,,,,,,2.7024999999999997,,0.5,,,,,2.0,other,combined,mixed,powder,30.0,
83,Ref-30,30.0,,45.01,,False,False,,matrix,32.7,17.72,9.81,7.65,4.37,3.27,1.8,1.52,18.1,,,,,,,,,,2.7024999999999997,,0.5,,,,,2.0,other,combined,mixed,powder,30.0,
83,,30.0,,50.93,,False,False,,sheet1,32.7,17.72,9.81,7.65,4.37,3.27,1.8,1.52,18.1,,,,,,,,,,2.7024999999999997,,0.5,,,,,2.0,other,combined,mixed,powder,30.0,
83,GO-30,30.0,,50.94,,False,False,GO Coating,matrix,32.7,17.72,9.81,7.65,4.37,3.27,1.8,1.52,18.1,,,,,,,,,,2.7024999999999997,,0.5,,,,,2.0,other,combined,mixed,powder,30.0,
83,Ref-40,40.0,,35.98,,False,False,,matrix,32.7,17.72,9.81,7.65,4.37,3.27,1.8,1.52,18.1,,,,,,,,,,2.7024999999999997,,0.5,,,,,2.0,other,combined,mixed,powder,30.0,
83,,40.0,,46.38,,False,False,,sheet1,32.7,17.72,9.81,7.65,4.37,3.27,1.8,1.52,18.1,,,,,,,,,,2.7024999999999997,,0.5,,,,,2.0,other,combined,mixed,powder,30.0,
83,Ref-50,50.0,,3.79,,False,False,,matrix,32.7,17.72,9.81,7.65,4.37,3.27,1.8,1.52,18.1,,,,,,,,,,2.7024999999999997,,0.5,,,,,2.0,other,combined,mixed,powder,30.0,
83,,50.0,,30.99,,False,False,,sheet1,32.7,17.72,9.81,7.65,4.37,3.27,1.8,1.52,18.1,,,,,,,,,,2.7024999999999997,,0.5,,,,,2.0,other,combined,mixed,powder,30.0,
83,GO-50,50.0,,31.0,,False,False,GO Coating,matrix,32.7,17.72,9.81,7.65,4.37,3.27,1.8,1.52,18.1,,,,,,,,,,2.7024999999999997,,0.5,,,,,2.0,other,combined,mixed,powder,30.0,
84,7d,0.0,7.0,1.175,,False,True,,sheet1,48.82,25.5,9.43,7.87,0.42,1.16,,6.48,,43.065999999999995,35.05571428571429,39.98571428571428,67.05714285714286,,686.4000000000001,,,,,,0.75,,,80.0,,2.0,multiple,combined,mixed,powder,,0.0
84,7d,0.0,7.0,2.05,,False,True,,sheet1,48.82,25.5,9.43,7.87,0.42,1.16,,6.48,,43.065999999999995,35.05571428571429,39.98571428571428,67.05714285714286,,686.4000000000001,,,,,,0.75,,,80.0,,2.0,multiple,combined,mixed,powder,,0.0
84,7d,0.0,7.0,2.275,,False,True,,sheet1,48.82,25.5,9.43,7.87,0.42,1.16,,6.48,,43.065999999999995,35.05571428571429,39.98571428571428,67.05714285714286,,686.4000000000001,,,,,,0.75,,,80.0,,2.0,multiple,combined,mixed,powder,,0.0
84,7d,0.0,7.0,2.8,,False,True,,sheet1,48.82,25.5,9.43,7.87,0.42,1.16,,6.48,,43.065999999999995,35.05571428571429,39.98571428571428,67.05714285714286,,686.4000000000001,,,,,,0.75,,,80.0,,2.0,multiple,combined,mixed,powder,,0.0
84,7d,0.0,7.0,3.075,,False,True,,sheet1,48.82,25.5,9.43,7.87,0.42,1.16,,6.48,,43.065999999999995,35.05571428571429,39.98571428571428,67.05714285714286,,686.4000000000001,,,,,,0.75,,,80.0,,2.0,multiple,combined,mixed,powder,,0.0
84,7d,0.0,7.0,3.1,,False,True,,sheet1,48.82,25.5,9.43,7.87,0.42,1.16,,6.48,,43.065999999999995,35.05571428571429,39.98571428571428,67.05714285714286,,686.4000000000001,,,,,,0.75,,,80.0,,2.0,multiple,combined,mixed,powder,,0.0
84,7d,0.0,7.0,4.15,,False,True,,sheet1,48.82,25.5,9.43,7.87,0.42,1.16,,6.48,,43.065999999999995,35.05571428571429,39.98571428571428,67.05714285714286,,686.4000000000001,,,,,,0.75,,,80.0,,2.0,multiple,combined,mixed,powder,,0.0
84,7d,0.0,7.0,4.175,,False,True,,sheet1,48.82,25.5,9.43,7.87,0.42,1.16,,6.48,,43.065999999999995,35.05571428571429,39.98571428571428,67.05714285714286,,686.4000000000001,,,,,,0.75,,,80.0,,2.0,multiple,combined,mixed,powder,,0.0
84,28d,0.0,28.0,1.4,,False,True,,sheet1,48.82,25.5,9.43,7.87,0.42,1.16,,6.48,,43.065999999999995,35.05571428571429,39.98571428571428,67.05714285714286,,686.4000000000001,,,,,,0.75,,,80.0,,2.0,multiple,combined,mixed,powder,,0.0
84,RCBG4,0.0,28.0,1.575,,False,True,,sheet1,48.82,25.5,9.43,7.87,0.42,1.16,,6.48,,43.065999999999995,35.05571428571429,39.98571428571428,67.05714285714286,,686.4000000000001,,,,,,0.75,,,80.0,,2.0,multiple,combined,mixed,powder,,0.0
84,RCBG3,0.0,28.0,1.775,,False,True,,sheet1,48.82,25.5,9.43,7.87,0.42,1.16,,6.48,,43.065999999999995,35.05571428571429,39.98571428571428,67.05714285714286,,686.4000000000001,,,,,,0.75,,,80.0,,2.0,multiple,combined,mixed,powder,,0.0
84,RCBG9,0.0,28.0,2.1,,False,True,,sheet1,48.82,25.5,9.43,7.87,0.42,1.16,,6.48,,43.065999999999995,35.05571428571429,39.98571428571428,67.05714285714286,,686.4000000000001,,,,,,0.75,,,80.0,,2.0,multiple,combined,mixed,powder,,0.0
84,RCBG10,0.0,28.0,2.425,,False,True,,sheet1,48.82,25.5,9.43,7.87,0.42,1.16,,6.48,,43.065999999999995,35.05571428571429,39.98571428571428,67.05714285714286,,686.4000000000001,,,,,,0.75,,,80.0,,2.0,multiple,combined,mixed,powder,,0.0
84,RCBG5,0.0,28.0,2.825,,False,True,,sheet1,48.82,25.5,9.43,7.87,0.42,1.16,,6.48,,43.065999999999995,35.05571428571429,39.98571428571428,67.05714285714286,,686.4000000000001,,,,,,0.75,,,80.0,,2.0,multiple,combined,mixed,powder,,0.0
84,RCBG7,0.0,28.0,2.925,,False,True,,sheet1,48.82,25.5,9.43,7.87,0.42,1.16,,6.48,,43.065999999999995,35.05571428571429,39.98571428571428,67.05714285714286,,686.4000000000001,,,,,,0.75,,,80.0,,2.0,multiple,combined,mixed,powder,,0.0
84,28d,0.0,28.0,3.0,,False,True,,sheet1,48.82,25.5,9.43,7.87,0.42,1.16,,6.48,,43.065999999999995,35.05571428571429,39.98571428571428,67.05714285714286,,686.4000000000001,,,,,,0.75,,,80.0,,2.0,multiple,combined,mixed,powder,,0.0
84,28d,0.0,28.0,3.025,,False,True,,sheet1,48.82,25.5,9.43,7.87,0.42,1.16,,6.48,,43.065999999999995,35.05571428571429,39.98571428571428,67.05714285714286,,686.4000000000001,,,,,,0.75,,,80.0,,2.0,multiple,combined,mixed,powder,,0.0
84,RCBG6,0.0,28.0,3.125,,False,True,,sheet1,48.82,25.5,9.43,7.87,0.42,1.16,,6.48,,43.065999999999995,35.05571428571429,39.98571428571428,67.05714285714286,,686.4000000000001,,,,,,0.75,,,80.0,,2.0,multiple,combined,mixed,powder,,0.0
84,28d,0.0,28.0,3.2,,False,True,,sheet1,48.82,25.5,9.43,7.87,0.42,1.16,,6.48,,43.065999999999995,35.05571428571429,39.98571428571428,67.05714285714286,,686.4000000000001,,,,,,0.75,,,80.0,,2.0,multiple,combined,mixed,powder,,0.0
84,28d,0.0,28.0,3.4,,False,True,,sheet1,48.82,25.5,9.43,7.87,0.42,1.16,,6.48,,43.065999999999995,35.05571428571429,39.98571428571428,67.05714285714286,,686.4000000000001,,,,,,0.75,,,80.0,,2.0,multiple,combined,mixed,powder,,0.0
84,28d,0.0,28.0,3.825,,False,True,,sheet1,48.82,25.5,9.43,7.87,0.42,1.16,,6.48,,43.065999999999995,35.05571428571429,39.98571428571428,67.05714285714286,,686.4000000000001,,,,,,0.75,,,80.0,,2.0,multiple,combined,mixed,powder,,0.0
84,28d,0.0,28.0,4.325,,False,True,,sheet1,48.82,25.5,9.43,7.87,0.42,1.16,,6.48,,43.065999999999995,35.05571428571429,39.98571428571428,67.05714285714286,,686.4000000000001,,,,,,0.75,,,80.0,,2.0,multiple,combined,mixed,powder,,0.0
84,28d,0.0,28.0,4.475,,False,True,,sheet1,48.82,25.5,9.43,7.87,0.42,1.16,,6.48,,43.065999999999995,35.05571428571429,39.98571428571428,67.05714285714286,,686.4000000000001,,,,,,0.75,,,80.0,,2.0,multiple,combined,mixed,powder,,0.0
85,GRAPH-DERIVED,0.0,7.0,41.5,,True,True,,sheet1,53.03,15.78,7.605,2.755,1.96,0.835,,2.295,14.245000000000001,,,12.35,,,,,,,,2630.0,0.528,,,,,1.0,,,calcite,other,10.0,0.0
85,Control (0%),0.0,7.0,48.0,,False,True,,matrix,53.03,15.78,7.605,2.755,1.96,0.835,,2.295,14.245000000000001,,,12.35,,,,,,,,2630.0,0.528,,,,,1.0,,,calcite,other,10.0,0.0
85,Control (0%),0.0,7.0,54.0,,False,True,,matrix,53.03,15.78,7.605,2.755,1.96,0.835,,2.295,14.245000000000001,,,12.35,,,,,,,,2630.0,0.528,,,,,1.0,,,calcite,other,10.0,0.0
85,GRAPH-DERIVED,0.0,28.0,48.0,,True,True,,sheet1,53.03,15.78,7.605,2.755,1.96,0.835,,2.295,14.245000000000001,,,12.35,,,,,,,,2630.0,0.528,,,,,1.0,,,calcite,other,10.0,0.0
85,GRAPH-DERIVED,0.0,56.0,54.0,,True,True,,sheet1,53.03,15.78,7.605,2.755,1.96,0.835,,2.295,14.245000000000001,,,12.35,,,,,,,,2630.0,0.528,,,,,1.0,,,calcite,other,10.0,0.0
85,GRAPH-DERIVED,10.0,7.0,38.9,,True,True,,sheet1,53.03,15.78,7.605,2.755,1.96,0.835,,2.295,14.245000000000001,,,12.35,,,,,,,,2630.0,0.528,,,,,1.0,,,calcite,other,10.0,0.0
85,10% FHH,10.0,7.0,46.8,,False,True,,matrix,53.03,15.78,7.605,2.755,1.96,0.835,,2.295,14.245000000000001,,,12.35,,,,,,,,2630.0,0.528,,,,,1.0,,,calcite,other,10.0,0.0
85,10% FHC,10.0,7.0,47.5,,False,True,,matrix,53.03,15.78,7.605,2.755,1.96,0.835,,2.295,14.245000000000001,,,12.35,,,,,,,,2630.0,0.528,,,,,1.0,,,calcite,other,10.0,0.0
85,10% FHH,10.0,7.0,50.0,,False,True,,matrix,53.03,15.78,7.605,2.755,1.96,0.835,,2.295,14.245000000000001,,,12.35,,,,,,,,2630.0,0.528,,,,,1.0,,,calcite,other,10.0,0.0
85,10% FHC,10.0,7.0,52.2,,False,True,,matrix,53.03,15.78,7.605,2.755,1.96,0.835,,2.295,14.245000000000001,,,12.35,,,,,,,,2630.0,0.528,,,,,1.0,,,calcite,other,10.0,0.0
85,GRAPH-DERIVED,10.0,28.0,46.8,,True,True,,sheet1,53.03,15.78,7.605,2.755,1.96,0.835,,2.295,14.245000000000001,,,12.35,,,,,,,,2630.0,0.528,,,,,1.0,,,calcite,other,10.0,0.0
85,GRAPH-DERIVED,10.0,28.0,47.5,,True,True,,sheet1,53.03,15.78,7.605,2.755,1.96,0.835,,2.295,14.245000000000001,,,12.35,,,,,,,,2630.0,0.528,,,,,1.0,,,calcite,other,10.0,0.0
85,GRAPH-DERIVED,10.0,56.0,50.0,,True,True,,sheet1,53.03,15.78,7.605,2.755,1.96,0.835,,2.295,14.245000000000001,,,12.35,,,,,,,,2630.0,0.528,,,,,1.0,,,calcite,other,10.0,0.0
85,GRAPH-DERIVED,10.0,56.0,52.2,,True,True,,sheet1,53.03,15.78,7.605,2.755,1.96,0.835,,2.295,14.245000000000001,,,12.35,,,,,,,,2630.0,0.528,,,,,1.0,,,calcite,other,10.0,0.0
85,GRAPH-DERIVED,20.0,7.0,34.9,,True,True,,sheet1,53.03,15.78,7.605,2.755,1.96,0.835,,2.295,14.245000000000001,,,12.35,,,,,,,,2630.0,0.528,,,,,1.0,,,calcite,other,10.0,0.0
85,GRAPH-DERIVED,20.0,7.0,36.5,,True,True,,sheet1,53.03,15.78,7.605,2.755,1.96,0.835,,2.295,14.245000000000001,,,12.35,,,,,,,,2630.0,0.528,,,,,1.0,,,calcite,other,10.0,0.0
85,20% FHH,20.0,7.0,37.6,,False,True,,matrix,53.03,15.78,7.605,2.755,1.96,0.835,,2.295,14.245000000000001,,,12.35,,,,,,,,2630.0,0.528,,,,,1.0,,,calcite,other,10.0,0.0
85,20% FHC,20.0,7.0,43.8,,False,True,,matrix,53.03,15.78,7.605,2.755,1.96,0.835,,2.295,14.245000000000001,,,12.35,,,,,,,,2630.0,0.528,,,,,1.0,,,calcite,other,10.0,0.0
85,20% FHH,20.0,7.0,44.2,,False,True,,matrix,53.03,15.78,7.605,2.755,1.96,0.835,,2.295,14.245000000000001,,,12.35,,,,,,,,2630.0,0.528,,,,,1.0,,,calcite,other,10.0,0.0
85,20% FHC,20.0,7.0,47.0,,False,True,,matrix,53.03,15.78,7.605,2.755,1.96,0.835,,2.295,14.245000000000001,,,12.35,,,,,,,,2630.0,0.528,,,,,1.0,,,calcite,other,10.0,0.0
85,GRAPH-DERIVED,20.0,28.0,37.6,,True,True,,sheet1,53.03,15.78,7.605,2.755,1.96,0.835,,2.295,14.245000000000001,,,12.35,,,,,,,,2630.0,0.528,,,,,1.0,,,calcite,other,10.0,0.0
