paper_id,mix_id,replacement_pct,age_days,strength_mpa,wb_block,graph_derived,age_known,mix_activation,source
48,,30.0,,10.1,0.5,True,False,,sheet1
48,,30.0,,10.2,0.5,True,False,,sheet1
49,Ref,0.0,,54.9,,False,False,,matrix
49,R4 - 10%,10.0,,39.0,,False,False,Mechanical Grinding,matrix
49,R5 - 10%,10.0,,40.8,,False,False,Mechanical Grinding,matrix
49,R2 - 10%,10.0,,43.4,,False,False,Mechanical Grinding,matrix
49,R6 - 10%,10.0,,43.7,,False,False,Mechanical Grinding,matrix
49,R3 - 10%,10.0,,44.1,,False,False,Mechanical Grinding,matrix
49,L - 10%,10.0,,45.1,,False,False,,matrix
49,10%,10.0,,47.2,,False,False,,sheet1
49,20%,20.0,,32.7,,False,False,,sheet1
49,20%,20.0,,34.5,,False,False,,sheet1
49,20%,20.0,,36.6,,False,False,,sheet1
49,20%,20.0,,38.1,,False,False,,sheet1
49,20%,20.0,,38.7,,False,False,,sheet1
49,L - 20%,20.0,,40.8,,False,False,,matrix
49,20%,20.0,,41.3,,False,False,,sheet1
49,30%,30.0,,26.7,,False,False,,sheet1
49,30%,30.0,,28.2,,False,False,,sheet1
49,30%,30.0,,30.4,,False,False,,sheet1
49,30%,30.0,,31.5,,False,False,,sheet1
49,L - 30%,30.0,,33.7,,False,False,,matrix
49,30%,30.0,,33.9,,False,False,,sheet1
49,30%,30.0,,34.2,,False,False,,sheet1
49,R4,30.0,,39.0,,False,False,,sheet1
49,R5,30.0,,40.8,,False,False,,sheet1
49,R2,30.0,,43.4,,False,False,,sheet1
49,R6,30.0,,43.7,,False,False,,sheet1
49,R3,30.0,,44.1,,False,False,,sheet1
50,Reference,0.0,,34.7,,False,False,,matrix
50,RCPM3-10,10.0,,16.2,,False,False,,sheet1
50,RCPM2-10,10.0,,29.5,,False,False,,sheet1
50,,10.0,,32.2,,False,False,,sheet1
50,RCPM3-20,20.0,,15.4,,False,False,,sheet1
50,RCPM2-20,20.0,,24.8,,False,False,,sheet1
50,RCPM1-20,20.0,,29.5,,False,False,,sheet1
50,RCPM3-30,30.0,,10.9,,False,False,,sheet1
50,RCPM2-30,30.0,,22.4,,False,False,,sheet1
50,RCPM1-30,30.0,,22.8,,False,False,,sheet1
51,Cement,0.0,1.0,12.0,,False,True,,matrix
51,C/RCPI10,10.0,1.0,7.88,,False,True,,matrix
51,C/RCPII10,10.0,1.0,10.98,,False,True,,matrix
51,C/RCPI10,10.0,,7.88,,False,False,,sheet1
51,C/RCPII10,10.0,,10.98,,False,False,,sheet1
51,C/RCPI20,20.0,1.0,6.84,,False,True,,matrix
51,C/RCPII20,20.0,1.0,7.81,,False,True,,matrix
51,C/RCPI20,20.0,,6.84,,False,False,,sheet1
51,C/RCPII20,20.0,,7.81,,False,False,,sheet1
51,C/RCPI30,30.0,1.0,5.92,,False,True,,matrix
51,C/RCPII30,30.0,1.0,5.94,,False,True,,matrix
51,C/RCPI30,30.0,,5.92,,False,False,,sheet1
51,C/RCPII30,30.0,,5.94,,False,False,,sheet1
52,RAC,0.0,7.0,36.8,,True,True,,matrix
52,RAC,0.0,28.0,43.2,,True,True,,matrix
52,RAC,0.0,56.0,48.3,,True,True,,matrix
52,RPAC1,5.5,7.0,33.6,,True,True,,matrix
52,FPAC1,5.5,7.0,35.8,,True,True,Mechanical (Ball milling adhesion),matrix
52,RPAC1,5.5,28.0,42.2,,True,True,,matrix
52,FPAC1,5.5,28.0,43.1,,True,True,Mechanical (Ball milling adhesion),matrix
52,RPAC1,5.5,56.0,47.7,,True,True,,matrix
52,FPAC1,5.5,56.0,49.6,,True,True,Mechanical (Ball milling adhesion),matrix
52,RPAC2,11.0,7.0,31.8,,True,True,,matrix
52,RPAC2,11.0,28.0,38.0,,True,True,,matrix
52,,11.0,28.0,44.75,,False,True,,sheet1
52,RPAC2,11.0,56.0,44.6,,True,True,,matrix
52,,11.0,56.0,51.85,,False,True,,sheet1
52,RPAC3,16.5,7.0,27.5,,True,True,,matrix
52,FPAC3,16.5,7.0,31.4,,True,True,Mechanical (Ball milling adhesion),matrix
52,RPAC3,16.5,28.0,36.6,,True,True,,matrix
52,FPAC3,16.5,28.0,42.1,,True,True,Mechanical (Ball milling adhesion),matrix
52,RPAC3,16.5,56.0,41.9,,True,True,,matrix
52,FPAC3,16.5,56.0,48.8,,True,True,Mechanical (Ball milling adhesion),matrix
52,RPAC4,22.0,7.0,23.6,,True,True,,matrix
52,FPAC4,22.0,7.0,28.6,,True,True,Mechanical (Ball milling adhesion),matrix
52,RPAC4,22.0,28.0,31.0,,True,True,,matrix
52,FPAC4,22.0,28.0,35.1,,True,True,Mechanical (Ball milling adhesion),matrix
52,RPAC4,22.0,56.0,37.3,,True,True,,matrix
52,FPAC4,22.0,56.0,42.1,,True,True,Mechanical (Ball milling adhesion),matrix
53,C-Control,0.0,,43.5,,True,False,,matrix
53,C-10ARP-600C,10.0,,42.0,,True,False,Heat-Mechanical,matrix
53,C-10ARP-800C,10.0,,44.0,,True,False,Heat-Mechanical,matrix
53,C-20ARP-600C,20.0,,38.5,,True,False,Heat-Mechanical,matrix
53,C-20ARP-800C,20.0,,40.5,,True,False,Heat-Mechanical,matrix
53,C-30ARP-600C,30.0,,32.5,,True,False,Heat-Mechanical,matrix
53,C-30ARP-800C,30.0,,34.5,,True,False,Heat-Mechanical,matrix
54,Blended Cement Paste (w/b 0.55),30.0,,43.0,,True,False,Enforced / Wet / Dry Carbonation,matrix
54,Blended Cement Paste (w/b 0.40),30.0,,50.0,,True,False,Enforced / Wet / Dry Carbonation,matrix
54,Blended Cement Paste (w/b 0.30),30.0,,61.0,,True,False,Enforced / Wet / Dry Carbonation,matrix
55,CP,0.0,1.0,17.94,,False,True,,matrix
55,CP,0.0,1.0,42.29,,False,True,,matrix
55,CP,0.0,1.0,47.53,,False,True,,matrix
55,CP,0.0,1.0,57.46,,False,True,,matrix
55,C10,10.0,1.0,13.55,,False,True,,sheet1
55,C10,10.0,1.0,40.0,,False,True,Mechanical activation (ball mill grinding),matrix
55,C10,10.0,1.0,45.78,,False,True,Mechanical activation (ball mill grinding),matrix
55,C10,10.0,1.0,55.13,,False,True,Mechanical activation (ball mill grinding),matrix
55,C10,10.0,7.0,40.0,,False,True,,sheet1
55,C10,10.0,28.0,45.78,,False,True,,sheet1
55,C10,10.0,120.0,55.13,,False,True,,sheet1
55,C20,20.0,1.0,11.86,,False,True,,sheet1
55,C20,20.0,1.0,32.94,,False,True,Mechanical activation (ball mill grinding),matrix
55,C20,20.0,1.0,42.38,,False,True,Mechanical activation (ball mill grinding),matrix
55,C20,20.0,1.0,50.93,,False,True,Mechanical activation (ball mill grinding),matrix
55,C20,20.0,7.0,32.94,,False,True,,sheet1
55,C20,20.0,28.0,42.38,,False,True,,sheet1
55,C20,20.0,120.0,50.93,,False,True,,sheet1
55,C30,30.0,1.0,10.23,,False,True,,sheet1
55,C30,30.0,1.0,27.84,,False,True,Mechanical activation (ball mill grinding),matrix
55,C30,30.0,1.0,35.38,,False,True,Mechanical activation (ball mill grinding),matrix
55,C30,30.0,1.0,39.48,,False,True,Mechanical activation (ball mill grinding),matrix
55,C30,30.0,7.0,27.84,,False,True,,sheet1
55,C30,30.0,28.0,35.38,,False,True,,sheet1
55,C30,30.0,120.0,39.48,,False,True,,sheet1
56,,0.0,28.0,46.7,,False,True,,sheet1
56,,0.0,91.0,50.4,,False,True,,sheet1
56,,7.0,28.0,30.36,,False,True,,sheet1
56,7% (0.5h),7.0,28.0,38.26,0.5,False,True,,sheet1
56,7% (2h),7.0,28.0,38.78,,False,True,,sheet1
56,7% (6h),7.0,28.0,43.95,,False,True,,sheet1
56,,7.0,91.0,31.04,,False,True,,sheet1
56,7% (0.5h),7.0,91.0,41.66,0.5,False,True,,sheet1
56,7% (2h),7.0,91.0,42.35,,False,True,,sheet1
56,7% (6h),7.0,91.0,48.88,,False,True,,sheet1
56,15% (6h),15.0,28.0,33.49,,False,True,,sheet1
56,,15.0,28.0,34.23,,False,True,,sheet1
56,15% (0.5h),15.0,28.0,36.35,0.5,False,True,,sheet1
56,15% (2h),15.0,28.0,39.33,,False,True,,sheet1
56,15% (0.5h),15.0,91.0,33.4,0.5,False,True,,sheet1
56,,15.0,91.0,33.42,,False,True,,sheet1
56,15% (6h),15.0,91.0,38.5,,False,True,,sheet1
56,15% (2h),15.0,91.0,46.93,,False,True,,sheet1
56,25% (6h),25.0,28.0,24.14,,False,True,,sheet1
56,25% (2h),25.0,28.0,27.06,,False,True,,sheet1
56,25% (0.5h),25.0,28.0,27.6,0.5,False,True,,sheet1
56,,25.0,28.0,29.03,,False,True,,sheet1
56,25% (6h),25.0,91.0,29.9,,False,True,,sheet1
56,25% (0.5h),25.0,91.0,30.69,0.5,False,True,,sheet1
56,,25.0,91.0,32.04,,False,True,,sheet1
56,25% (2h),25.0,91.0,33.76,,False,True,,sheet1
58,REF,0.0,7.0,50.87,,False,True,,matrix
58,REF,0.0,28.0,60.22,,False,True,,matrix
58,50.19,0.0,28.0,105.0,,False,True,,sheet1
58,REF,0.0,90.0,65.94,,False,True,,matrix
58,55.84,0.0,90.0,105.0,,False,True,,sheet1
58,WM105,20.0,7.0,37.93,,False,True,Thermal (Drying),matrix
58,MSN,20.0,7.0,37.98,,False,True,,matrix
58,WMN,20.0,7.0,38.11,,False,True,,matrix
58,CS105,20.0,7.0,38.98,,False,True,Thermal (Drying),matrix
58,MS400,20.0,7.0,39.02,,False,True,Thermal Calcination,matrix
58,MS105,20.0,7.0,39.15,,False,True,Thermal (Drying),matrix
58,CSN,20.0,7.0,39.2,,False,True,,matrix
58,CS400,20.0,7.0,39.36,,False,True,Thermal Calcination,matrix
58,WM400,20.0,7.0,39.74,,False,True,Thermal Calcination,matrix
58,MS500,20.0,7.0,41.01,,False,True,Thermal Calcination,matrix
58,WM500,20.0,7.0,41.08,,False,True,Thermal Calcination,matrix
58,CS500,20.0,7.0,41.65,,False,True,Thermal Calcination,matrix
58,MSN,20.0,28.0,46.25,,False,True,,matrix
58,WMN,20.0,28.0,47.12,,False,True,,matrix
58,CSN,20.0,28.0,47.23,,False,True,,matrix
58,WM105,20.0,28.0,47.79,,False,True,Thermal (Drying),matrix
58,MS105,20.0,28.0,49.56,,False,True,Thermal (Drying),matrix
58,WM400,20.0,28.0,50.12,,False,True,Thermal Calcination,matrix
58,CS105,20.0,28.0,50.19,,False,True,Thermal (Drying),matrix
58,MS400,20.0,28.0,51.06,,False,True,Thermal Calcination,matrix
58,CS400,20.0,28.0,51.19,,False,True,Thermal Calcination,matrix
58,WM500,20.0,28.0,51.38,,False,True,Thermal Calcination,matrix
58,MS500,20.0,28.0,52.28,,False,True,Thermal Calcination,matrix
58,CS500,20.0,28.0,53.45,,False,True,Thermal Calcination,matrix
58,MSN,20.0,90.0,51.33,,False,True,,matrix
58,WMN,20.0,90.0,52.63,,False,True,,matrix
58,CSN,20.0,90.0,52.94,,False,True,,matrix
58,WM105,20.0,90.0,53.09,,False,True,Thermal (Drying),matrix
58,WM400,20.0,90.0,55.13,,False,True,Thermal Calcination,matrix
58,CS105,20.0,90.0,55.84,,False,True,Thermal (Drying),matrix
58,MS105,20.0,90.0,56.1,,False,True,Thermal (Drying),matrix
58,CS400,20.0,90.0,56.44,,False,True,Thermal Calcination,matrix
58,MS400,20.0,90.0,56.5,,False,True,Thermal Calcination,matrix
58,MS500,20.0,90.0,57.88,,False,True,Thermal Calcination,matrix
58,CS500,20.0,90.0,59.47,,False,True,Thermal Calcination,matrix
59,C100,0.0,7.0,56.0,,True,True,,matrix
59,C100,0.0,7.0,72.5,,True,True,,matrix
59,C100,0.0,7.0,74.0,,True,True,,matrix
59,,10.0,7.0,37.0,,True,True,,sheet1
59,,10.0,7.0,53.5,,True,True,,sheet1
59,AW10,10.0,7.0,54.0,,True,True,As Received (None),matrix
59,,10.0,7.0,54.5,,True,True,,sheet1
59,AW10,10.0,7.0,56.0,,True,True,As Received (None),matrix
59,BMW10,10.0,7.0,60.5,,True,True,Thermo-mechanical,matrix
59,MW10,10.0,7.0,64.0,,True,True,Mechanical Grinding,matrix
59,BMW10,10.0,7.0,64.5,,True,True,Thermo-mechanical,matrix
59,MW10,10.0,7.0,69.5,,True,True,Mechanical Grinding,matrix
59,,10.0,28.0,54.0,,True,True,,sheet1
59,,10.0,28.0,60.5,,True,True,,sheet1
59,,10.0,28.0,64.0,,True,True,,sheet1
59,,10.0,56.0,56.0,,True,True,,sheet1
59,,10.0,56.0,64.5,,True,True,,sheet1
59,,10.0,56.0,69.5,,True,True,,sheet1
59,AW20,20.0,7.0,31.0,,True,True,,sheet1
59,MW20,20.0,7.0,48.0,,True,True,,sheet1
59,AW20,20.0,7.0,50.0,,True,True,As Received (None),matrix
59,AW20,20.0,7.0,52.0,,True,True,As Received (None),matrix
59,BMW20,20.0,7.0,54.5,,True,True,,sheet1
59,MW20,20.0,7.0,58.0,,True,True,Mechanical Grinding,matrix
59,MW20,20.0,7.0,59.0,,True,True,Mechanical Grinding,matrix
59,BMW20,20.0,7.0,62.5,,True,True,Thermo-mechanical,matrix
59,BMW20,20.0,7.0,65.5,,True,True,Thermo-mechanical,matrix
59,AW20,20.0,28.0,52.0,,True,True,,sheet1
59,MW20,20.0,28.0,59.0,,True,True,,sheet1
59,BMW20,20.0,28.0,65.5,,True,True,,sheet1
59,AW20,20.0,56.0,50.0,,True,True,,sheet1
59,MW20,20.0,56.0,58.0,,True,True,,sheet1
59,BMW20,20.0,56.0,62.5,,True,True,,sheet1
59,AW30,30.0,7.0,18.5,,True,True,,sheet1
59,AW30,30.0,7.0,40.0,,True,True,As Received (None),matrix
59,MW30,30.0,7.0,44.0,,True,True,,sheet1
59,MW30,30.0,7.0,44.5,,True,True,Mechanical Grinding,matrix
59,MW30,30.0,7.0,51.0,,True,True,Mechanical Grinding,matrix
59,BMW30,30.0,7.0,57.0,,True,True,,sheet1
59,BMW30,30.0,7.0,61.0,,True,True,Thermo-mechanical,matrix
59,BMW30,30.0,7.0,65.0,,True,True,Thermo-mechanical,matrix
59,AW30,30.0,28.0,40.0,,True,True,,sheet1
59,MW30,30.0,28.0,51.0,,True,True,,sheet1
59,BMW30,30.0,28.0,65.0,,True,True,,sheet1
59,AW30,30.0,56.0,40.0,,True,True,,sheet1
59,MW30,30.0,56.0,44.5,,True,True,,sheet1
59,BMW30,30.0,56.0,61.0,,True,True,,sheet1
59,AW40,40.0,7.0,11.5,,True,True,,sheet1
59,AW40,40.0,7.0,28.0,,True,True,As Received (None),matrix
59,AW40,40.0,7.0,28.5,,True,True,As Received (None),matrix
59,MW40,40.0,7.0,39.0,,True,True,,sheet1
59,MW40,40.0,7.0,44.5,,True,True,Mechanical Grinding,matrix
59,MW40,40.0,7.0,45.5,,True,True,Mechanical Grinding,matrix
59,BMW40,40.0,7.0,51.5,,True,True,,sheet1
59,BMW40,40.0,7.0,59.5,,True,True,Thermo-mechanical,matrix
59,BMW40,40.0,7.0,65.0,,True,True,Thermo-mechanical,matrix
59,AW40,40.0,28.0,28.0,,True,True,,sheet1
59,MW40,40.0,28.0,45.5,,True,True,,sheet1
59,BMW40,40.0,28.0,65.0,,True,True,,sheet1
59,AW40,40.0,56.0,28.5,,True,True,,sheet1
59,MW40,40.0,56.0,44.5,,True,True,,sheet1
59,BMW40,40.0,56.0,59.5,,True,True,,sheet1
60,M-Control,0.0,,37.8,,False,False,Un-activated,matrix
60,M-WCF-5C,5.0,,37.3,,False,False,,sheet1
60,M-WCF-10C,10.0,,33.8,,False,False,,sheet1
60,M-WCF-10S+10C,10.0,,41.7,,False,False,Un-activated,matrix
60,M-WCF-20C,20.0,,31.8,,False,False,,sheet1
60,M-WCF-30C,30.0,,29.0,,False,False,,sheet1
62,Plain Paste (C-L),0.0,28.0,52.1,,False,True,,matrix
62,Plain Paste (C-L),0.0,28.0,61.0,,False,True,,matrix
62,relative to plain RCF paste,0.0,,1.46,,False,False,,sheet1
63,OPC Concrete,0.0,2.0,1.2,,True,True,,matrix
63,OPC Concrete,0.0,2.0,8.0,,True,True,,matrix
63,OPC Concrete,0.0,7.0,2.0,,True,True,,matrix
63,OPC Concrete,0.0,7.0,23.0,,True,True,,matrix
63,OPC Concrete,0.0,28.0,2.6,,True,True,,matrix
63,OPC Concrete,0.0,28.0,30.0,,True,True,,matrix
63,OPC (Reference Paste/Mortar),0.0,28.0,39.48,,False,True,,matrix
63,OPC Concrete,0.0,90.0,2.8,,True,True,,matrix
63,OPC Concrete,0.0,90.0,35.0,,True,True,,matrix
63,25CBW Concrete,25.0,2.0,0.8,,True,True,Mechanical (Grinding),matrix
63,25CBW Concrete,25.0,2.0,6.0,,True,True,Mechanical (Grinding),matrix
63,25CBW Concrete,25.0,7.0,2.0,,True,True,Mechanical (Grinding),matrix
63,25CBW Concrete,25.0,7.0,19.5,,True,True,Mechanical (Grinding),matrix
63,25CBW Concrete,25.0,28.0,2.2,,True,True,Mechanical (Grinding),matrix
63,25CBW Concrete,25.0,28.0,28.5,,True,True,Mechanical (Grinding),matrix
63,25CBW (Paste/Mortar),25.0,28.0,33.17,,False,True,Mechanical (Grinding),matrix
63,25CBW Concrete,25.0,90.0,2.4,,True,True,Mechanical (Grinding),matrix
63,25CBW Concrete,25.0,90.0,33.5,,True,True,Mechanical (Grinding),matrix
64,5h0°C,0.0,,20.6,,False,False,,sheet1
64,,0.0,,21.3,,False,False,,sheet1
64,0h900°C,0.0,,21.6,,False,False,,sheet1
64,0h600°C,0.0,,22.6,,False,False,,sheet1
64,5h600°C,0.0,,22.8,,False,False,,sheet1
64,0h700°C,0.0,,23.3,,False,False,,sheet1
64,5h900°C,0.0,,24.0,,False,False,,sheet1
64,0h800°C,0.0,,24.8,,False,False,,sheet1
64,5h700°C,0.0,,26.0,,False,False,,sheet1
64,5h800°C,0.0,,26.4,,False,False,,sheet1
64,5h0°C,25.0,,20.6,,False,False,Mechanical,matrix
64,0h0°C,25.0,,21.3,,False,False,Unactivated (Fresh),matrix
64,0h700°C,25.0,,23.3,,False,False,Thermal,matrix
64,0h800°C,25.0,,24.8,,False,False,Thermal,matrix
64,5h700°C,25.0,,26.0,,False,False,Thermomechanical,matrix
64,5h800°C,25.0,,26.4,,False,False,Thermomechanical,matrix
66,C-RFC0,0.0,,38.45,,False,False,,matrix
66,C-RFC25,25.0,,40.25,,False,False,Accelerated Carbonation,matrix
66,C-RFC50,50.0,,42.5,,False,False,Accelerated Carbonation,matrix
66,C-RFC75,75.0,,45.05,,False,False,Accelerated Carbonation,matrix
66,C-RFC100,100.0,,46.05,,False,False,Accelerated Carbonation,matrix
66,C-RFC100,100.0,,46.8,,False,False,Accelerated Carbonation,matrix
68,,0.0,3.0,13.44,,False,True,,sheet1
68,,0.0,3.0,27.25,,False,True,,sheet1
68,,0.0,3.0,32.0,,False,True,,sheet1
68,,2.5,3.0,13.27,,False,True,,sheet1
68,,2.5,3.0,13.65,,False,True,,sheet1
68,,2.5,3.0,27.18,,False,True,,sheet1
68,,2.5,3.0,27.95,,False,True,,sheet1
68,,2.5,3.0,31.6,,False,True,,sheet1
68,,2.5,3.0,32.5,,False,True,,sheet1
68,,5.0,3.0,12.13,,False,True,,sheet1
68,,5.0,3.0,14.58,,False,True,,sheet1
68,,5.0,3.0,25.82,,False,True,,sheet1
68,,5.0,3.0,29.8,,False,True,,sheet1
68,,5.0,3.0,30.03,,False,True,,sheet1
68,,5.0,3.0,34.6,,False,True,,sheet1
68,,7.5,3.0,11.69,,False,True,,sheet1
68,,7.5,3.0,14.3,,False,True,,sheet1
68,,7.5,3.0,23.94,,False,True,,sheet1
68,,7.5,3.0,27.84,,False,True,,sheet1
68,,7.5,3.0,29.33,,False,True,,sheet1
68,,7.5,3.0,34.1,,False,True,,sheet1
68,,10.0,3.0,11.04,,False,True,,sheet1
68,,10.0,3.0,15.18,,False,True,,sheet1
68,,10.0,3.0,22.52,,False,True,,sheet1
68,,10.0,3.0,26.19,,False,True,,sheet1
68,,10.0,3.0,31.0,,False,True,,sheet1
68,,10.0,3.0,36.2,,False,True,,sheet1
68,,12.5,3.0,7.37,,False,True,,sheet1
68,,12.5,3.0,13.9,,False,True,,sheet1
68,,12.5,3.0,15.08,,False,True,,sheet1
68,,12.5,3.0,17.54,,False,True,,sheet1
68,,12.5,3.0,28.55,,False,True,,sheet1
68,,12.5,3.0,33.2,,False,True,,sheet1
68,,15.0,3.0,7.31,,False,True,,sheet1
68,,15.0,3.0,12.6,,False,True,,sheet1
68,,15.0,3.0,14.96,,False,True,,sheet1
68,,15.0,3.0,17.4,,False,True,,sheet1
68,,15.0,3.0,25.8,,False,True,,sheet1
68,,15.0,3.0,30.0,,False,True,,sheet1
68,,20.0,3.0,6.72,,False,True,,sheet1
68,,20.0,3.0,12.0,,False,True,,sheet1
68,,20.0,3.0,13.75,,False,True,,sheet1
68,,20.0,3.0,16.0,,False,True,,sheet1
68,,20.0,3.0,24.6,,False,True,,sheet1
68,,20.0,3.0,28.0,,False,True,,sheet1
69,Ref,0.0,,53.8,,False,False,,matrix
69,Reference,0.0,,54.0,,True,False,,matrix
69,R3-400-10,10.0,,48.2,,True,False,Thermal Treatment,matrix
69,R3-400-10,10.0,,48.6,,True,False,Thermal,matrix
69,R3-200-10,10.0,,49.4,,True,False,Thermal,matrix
69,R3-600-10,10.0,,50.1,,True,False,Thermal Treatment,matrix
69,R3-600-10,10.0,,50.2,,True,False,Thermal,matrix
69,R3-RT-10,10.0,,50.3,,True,False,Untreated (RT),matrix
69,R3-RT-10,10.0,,50.5,,True,False,Untreated (RT),matrix
69,R2-200-10,10.0,,50.8,,True,False,Thermal,matrix
69,R2-400-10,10.0,,50.9,,True,False,Thermal,matrix
69,R1-200-10,10.0,,51.8,,True,False,Thermal Treatment,matrix
69,R1-200-10,10.0,,51.9,,True,False,Thermal,matrix
69,R2-RT-10,10.0,,52.1,,True,False,Untreated (RT),matrix
69,R1-400-10,10.0,,52.5,,True,False,Thermal,matrix
69,R3-800-10,10.0,,52.7,,True,False,Thermal Treatment,matrix
69,R3-800-10,10.0,,52.8,,True,False,Thermal,matrix
69,R2-800-10,10.0,,53.6,,True,False,Thermal,matrix
69,R1-RT-10,10.0,,53.7,,True,False,Untreated (RT),matrix
69,R2-800-10,10.0,,53.8,,True,False,Thermal Treatment,matrix
69,R1-RT-10,10.0,,53.9,,True,False,Untreated (RT),matrix
69,R1-600-10,10.0,,55.1,,True,False,Thermal Treatment,matrix
69,R1-600-10,10.0,,55.2,,True,False,Thermal,matrix
69,R1-800-10,10.0,,55.5,,True,False,Thermal,matrix
69,R3-200-20,20.0,,33.6,,True,False,Thermal,matrix
69,R3-400-20,20.0,,33.8,,True,False,Thermal,matrix
69,R3-RT-20,20.0,,34.2,,True,False,Untreated (RT),matrix
69,R3-RT-20,20.0,,34.3,,True,False,Untreated (RT),matrix
69,R3-600-20,20.0,,36.2,,True,False,Thermal,matrix
69,R3-600-20,20.0,,36.6,,True,False,Thermal Treatment,matrix
69,R2-200-20,20.0,,38.1,,True,False,Thermal,matrix
69,R2-400-20,20.0,,38.6,,True,False,Thermal,matrix
69,R2-RT-20,20.0,,38.8,,True,False,Untreated (RT),matrix
69,R1-200-20,20.0,,39.8,,True,False,Thermal Treatment,matrix
69,R1-200-20,20.0,,39.9,,True,False,Thermal,matrix
69,R2-600-20,20.0,,40.1,,True,False,Thermal,matrix
69,R2-600-20,20.0,,40.3,,True,False,Thermal Treatment,matrix
69,R3-800-20,20.0,,40.8,,True,False,Thermal,matrix
69,R1-RT-20,20.0,,41.5,,True,False,Untreated (RT),matrix
69,R1-RT-20,20.0,,41.6,,True,False,Untreated (RT),matrix
69,R1-400-20,20.0,,42.1,,True,False,Thermal,matrix
69,R1-400-20,20.0,,42.3,,True,False,Thermal Treatment,matrix
69,R2-800-20,20.0,,43.5,,True,False,Thermal,matrix
69,R2-800-20,20.0,,43.6,,True,False,Thermal Treatment,matrix
69,R1-600-20,20.0,,44.8,,True,False,Thermal,matrix
69,R1-600-20,20.0,,45.1,,True,False,Thermal Treatment,matrix
69,R1-800-20,20.0,,46.9,,True,False,Thermal,matrix
69,R1-800-20,20.0,,47.0,,True,False,Thermal Treatment,matrix
69,,30.0,,30.0,,False,False,,sheet1
69,R3-200-30,30.0,,30.2,,True,False,Thermal,matrix
69,R3-200-30,30.0,,30.8,,True,False,Thermal Treatment,matrix
69,R3-400-30,30.0,,31.0,,True,False,Thermal,matrix
69,R3-600-30,30.0,,33.1,,True,False,Thermal,matrix
69,R3-600-30,30.0,,33.2,,True,False,Thermal Treatment,matrix
69,R2-200-30,30.0,,33.8,,True,False,Thermal,matrix
69,R2-RT-30,30.0,,33.9,,True,False,Untreated (RT),matrix
69,R2-200-30,30.0,,34.0,,True,False,Thermal Treatment,matrix
69,R2-RT-30,30.0,,34.1,,True,False,Untreated (RT),matrix
69,R2-400-30,30.0,,34.3,,True,False,Thermal,matrix
69,R3-800-30,30.0,,35.0,,True,False,Thermal,matrix
69,R3-800-30,30.0,,35.1,,True,False,Thermal Treatment,matrix
69,R1-200-30,30.0,,35.2,,True,False,Thermal Treatment,matrix
69,R1-RT-30,30.0,,35.3,,True,False,Untreated (RT),matrix
69,R1-200-30,30.0,,35.4,,True,False,Thermal,matrix
69,R1-RT-30,30.0,,35.5,,True,False,Untreated (RT),matrix
69,R1-400-30,30.0,,36.0,,True,False,Thermal Treatment,matrix
69,R1-400-30,30.0,,36.1,,True,False,Thermal,matrix
69,R2-600-30,30.0,,37.0,,True,False,Thermal,matrix
69,R2-600-30,30.0,,37.1,,True,False,Thermal Treatment,matrix
69,R1-600-30,30.0,,38.3,,True,False,Thermal,matrix
69,R2-800-30,30.0,,40.1,,True,False,Thermal,matrix
69,R2-800-30,30.0,,40.2,,True,False,Thermal Treatment,matrix
69,R1-800-30,30.0,,40.6,,True,False,Thermal Treatment,matrix
69,R1-800-30,30.0,,40.7,,True,False,Thermal,matrix
70,,0.0,7.0,33.0,,False,True,,sheet1
70,PC,0.0,7.0,45.8,,True,True,Untreated,matrix
70,PC,0.0,7.0,48.5,,True,True,Untreated,matrix
70,,0.0,28.0,45.8,,False,True,,sheet1
70,,0.0,60.0,48.5,,False,True,,sheet1
70,RMP10,10.0,7.0,27.8,,False,True,,sheet1
70,RCP10,10.0,7.0,30.0,,False,True,,sheet1
70,RFP10,10.0,7.0,34.2,,False,True,,sheet1
70,RFP10,10.0,7.0,40.2,,True,True,Untreated,matrix
70,RCP10,10.0,7.0,42.8,,True,True,Untreated,matrix
70,RCP10,10.0,7.0,45.6,,True,True,Untreated,matrix
70,RMP10,10.0,7.0,47.7,,True,True,Untreated,matrix
70,RFP10,10.0,7.0,53.1,,True,True,Untreated,matrix
70,RFP10,10.0,28.0,40.2,,False,True,,sheet1
70,RMP10,10.0,28.0,42.8,,False,True,,sheet1
70,RCP10,10.0,60.0,45.6,,False,True,,sheet1
70,RMP10,10.0,60.0,47.7,,False,True,,sheet1
70,RFP10,10.0,60.0,53.1,,False,True,,sheet1
70,RMP20,20.0,7.0,26.2,,False,True,,sheet1
70,RCP20,20.0,7.0,28.6,,False,True,,sheet1
70,RFP20,20.0,7.0,31.3,,False,True,,sheet1
70,RMP20,20.0,7.0,35.7,,True,True,Untreated,matrix
70,RCP20,20.0,7.0,37.7,,True,True,Untreated,matrix
70,RFP20,20.0,7.0,41.2,,True,True,Untreated,matrix
70,RMP20,20.0,7.0,41.7,,True,True,Untreated,matrix
70,RFP20,20.0,7.0,42.6,,True,True,Untreated,matrix
70,RCP20,20.0,7.0,44.1,,True,True,Untreated,matrix
70,RMP20,20.0,28.0,35.7,,False,True,,sheet1
70,RCP20,20.0,28.0,37.7,,False,True,,sheet1
